DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;FT;DPTO;AREA;fex_c_2011
835198;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;17;17;173.264.832.178.654
835198;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;17;17;173.264.832.178.654
835200;1;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;3;;;;;5;;;;1;1;17;17;182.459.301.583.044
835200;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;17;17;182.459.301.583.044
835202;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;210.174.232.009.276
835202;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;210.174.232.009.276
835204;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;1;1;17;17;206.008.985.060.761
835204;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;206.008.985.060.761
835204;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;206.008.985.060.761
835206;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;1;1;17;17;944.595.950.121.723
835206;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;944.595.950.121.723
835206;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;944.595.950.121.723
835206;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;944.595.950.121.723
835206;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;944.595.950.121.723
835209;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;185.876.901.598.719
835209;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;185.876.901.598.719
835211;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;164.703.308.664.212
835211;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;164.703.308.664.212
835211;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;164.703.308.664.212
835213;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;17.255.535.203.963
835213;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;17.255.535.203.963
835213;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;17.255.535.203.963
835213;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;17.255.535.203.963
835213;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;17.255.535.203.963
835215;1;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;1;1;17;17;193.204.253.478.543
835215;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;1;1;17;17;193.204.253.478.543
835215;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;193.204.253.478.543
835215;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;193.204.253.478.543
835216;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;144.785.433.649.413
835217;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;149.105.175.966.265
835219;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;195.291.316.408.623
835219;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;1;1;17;17;195.291.316.408.623
835219;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;195.291.316.408.623
835221;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;17;17;145.716.084.464.008
835221;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;145.716.084.464.008
835221;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;145.716.084.464.008
835221;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;145.716.084.464.008
835224;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;173.974.312.317.678
835224;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;173.974.312.317.678
835224;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;173.974.312.317.678
835225;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;242.806.014.206.986
835225;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;242.806.014.206.986
835225;1;3;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;8;;;;1;1;17;17;242.806.014.206.986
835225;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;242.806.014.206.986
835225;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;242.806.014.206.986
835225;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;242.806.014.206.986
835225;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;242.806.014.206.986
835225;1;8;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;242.806.014.206.986
835229;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;154.744.371.156.812
835229;1;2;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;8;;;;1;1;17;17;154.744.371.156.812
835231;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;161.938.416.061.901
835231;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;161.938.416.061.901
835231;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;161.938.416.061.901
835232;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;18.433.017.633.629
835232;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;18.433.017.633.629
835232;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;18.433.017.633.629
835232;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;18.433.017.633.629
835235;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;224.624.300.445.736
835235;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;224.624.300.445.736
835235;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;224.624.300.445.736
835237;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;175.374.666.663.882
835237;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;1;1;17;17;175.374.666.663.882
835242;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;1;1;17;17;574.692.367.574.772
835242;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;17;17;574.692.367.574.772
835244;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;178.792.266.679.556
835244;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;178.792.266.679.556
835247;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;17;17;1.211.629.731.513
835247;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;17;17;1.211.629.731.513
835247;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;1.211.629.731.513
835247;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;1.211.629.731.513
835248;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;222.319.538.250.979
835248;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;17;17;222.319.538.250.979
835248;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;222.319.538.250.979
835250;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;170.594.793.939.477
835250;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;170.594.793.939.477
835251;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;17.591.796.409.132
835255;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;149.105.175.966.265
835256;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;13.173.653.643.459
835256;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;17;17;13.173.653.643.459
835256;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;17;17;13.173.653.643.459
835256;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;17;17;13.173.653.643.459
835256;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;13.173.653.643.459
835256;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;13.173.653.643.459
835259;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;151.436.181.127.064
835259;1;2;1;90;;2;;1;2;2;2;2;2;2;1;2;;;63;;;;;;;4;;1;1;17;17;151.436.181.127.064
835259;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;151.436.181.127.064
835261;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;1;1;17;17;144.075.953.510.389
835261;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;144.075.953.510.389
835262;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;28;;;;;;;;3;1;1;17;17;144.785.433.649.413
835267;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;135.047.666.817.586
835267;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;17;17;135.047.666.817.586
835267;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;17;17;135.047.666.817.586
835267;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;17;17;135.047.666.817.586
835269;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;17;17;182.459.301.583.044
835269;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;17;17;182.459.301.583.044
835270;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;40;;;;;;;1;1;17;17;161.938.416.061.901
835270;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;161.938.416.061.901
835270;1;3;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;15;;;;1;1;17;17;161.938.416.061.901
835272;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;173.974.312.317.678
835272;1;2;1;90;;2;;1;1;1;2;2;2;2;2;2;;;35;20;54;;;;;;;1;1;17;17;173.974.312.317.678
835272;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;17;17;173.974.312.317.678
835274;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;15.003.582.678.086
835274;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;15.003.582.678.086
835274;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;1;1;17;17;15.003.582.678.086
835274;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;15.003.582.678.086
835277;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;167.011.011.212.216
835277;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;17;17;167.011.011.212.216
835280;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;455.938.435.663.506
835280;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;455.938.435.663.506
835281;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;196.194.683.979.857
835281;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;196.194.683.979.857
835281;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;50;;;;;;;;;1;1;17;17;196.194.683.979.857
835281;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;196.194.683.979.857
835283;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;17;17;177.679.428.858.639
835283;1;2;1;90;;2;;1;1;2;2;2;2;2;2;2;;;42;25;;;;;;;;1;1;17;17;177.679.428.858.639
835287;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;195.490.409.741.457
835287;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;195.490.409.741.457
835287;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;195.490.409.741.457
835287;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;195.490.409.741.457
835287;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;195.490.409.741.457
835289;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;17;17;17.591.796.409.132
835290;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;125.166.690.429.447
835290;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;125.166.690.429.447
835292;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;173.264.832.178.654
835292;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;17;17;173.264.832.178.654
835292;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;173.264.832.178.654
835292;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;173.264.832.178.654
835294;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;204.684.879.145.847
835294;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;204.684.879.145.847
835294;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;17;17;204.684.879.145.847
835297;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;17;17;125.067.183.025.095
835297;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;125.067.183.025.095
835297;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;125.067.183.025.095
835297;1;4;1;90;;2;;1;2;2;2;2;2;2;1;2;;;35;;;;;;;16;;1;1;17;17;125.067.183.025.095
835297;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;125.067.183.025.095
835299;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;17;17;171.790.883.936.621
835299;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;171.790.883.936.621
835300;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;17;17;194.604.607.824.747
835300;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;194.604.607.824.747
835300;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;194.604.607.824.747
835302;1;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;42;;;;;;;4;;1;1;17;17;120.846.948.112.596
835302;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;120.846.948.112.596
835303;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;17;17;223.620.872.610.745
835303;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;223.620.872.610.745
835303;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;223.620.872.610.745
835303;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;17;17;223.620.872.610.745
835306;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;159.064.113.473.664
835306;1;2;1;90;;2;;1;2;2;2;2;1;2;2;2;;;50;;;;;4;;;;1;1;17;17;159.064.113.473.664
835308;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;196.199.889.880.481
835308;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;196.199.889.880.481
835308;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;196.199.889.880.481
835308;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;196.199.889.880.481
835311;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;151.979.478.554.502
835311;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;151.979.478.554.502
835312;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;193.204.253.478.543
835312;1;2;1;90;;2;;1;2;2;2;2;2;2;1;1;;;50;;;;;;;3;3;1;1;17;17;193.204.253.478.543
835312;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;17;17;193.204.253.478.543
835312;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;193.204.253.478.543
835314;1;1;1;90;;2;;1;2;2;2;1;2;2;2;2;;;28;;;;2;;;;;1;1;17;17;173.974.312.317.678
835314;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;17;17;173.974.312.317.678
835314;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;17;17;173.974.312.317.678
835316;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;6;;8;;;;;;;1;1;17;17;533.038.286.575.917
835316;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;8;;35;;;;;;;1;1;17;17;533.038.286.575.917
835318;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;521.922.936.953.033
835318;1;2;1;90;;2;;1;2;2;2;2;1;2;2;2;;;21;;;;;12;;;;1;1;17;17;521.922.936.953.033
835318;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;521.922.936.953.033
835319;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;252.339.230.871.968
835319;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;1;1;17;17;252.339.230.871.968
835319;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;252.339.230.871.968
835321;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;149.105.175.966.265
835323;1;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;20;;;;1;1;17;17;202.236.011.582.241
835323;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;1;1;17;17;202.236.011.582.241
835323;1;4;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;8;;;;1;1;17;17;202.236.011.582.241
835323;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;8;;35;;;;;;;1;1;17;17;202.236.011.582.241
835323;1;7;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;35;;;;;;;1;1;17;17;202.236.011.582.241
835325;1;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;16;;;;1;1;17;17;159.022.785.319.934
835325;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;1;1;17;17;159.022.785.319.934
835325;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;17;17;159.022.785.319.934
835325;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;17;17;159.022.785.319.934
835325;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;17;17;159.022.785.319.934
835325;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;159.022.785.319.934
835325;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;159.022.785.319.934
835325;1;9;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;159.022.785.319.934
835328;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;214.499.180.226.751
835328;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;30;;;;;;;1;1;17;17;214.499.180.226.751
835331;1;1;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;1;1;17;17;222.790.058.658.021
835331;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;35;;;;;;;1;1;17;17;222.790.058.658.021
835331;1;3;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;28;;;;;;;1;1;17;17;222.790.058.658.021
835331;1;6;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;1;1;17;17;222.790.058.658.021
835331;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;222.790.058.658.021
835331;1;8;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;20;;;;;;;1;1;17;17;222.790.058.658.021
835333;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;148.395.695.827.241
835333;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;17;17;148.395.695.827.241
835334;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;2;;;;;;;1;1;17;17;210.573.424.067.865
835334;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;35;;;;;;;1;1;17;17;210.573.424.067.865
835334;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;210.573.424.067.865
835338;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;18.174.982.144.402
835338;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;25;;;;;;;1;1;17;17;18.174.982.144.402
835338;1;3;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;2;;;;1;1;17;17;18.174.982.144.402
835340;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;10;;;;;;;;1;1;1;17;17;172.500.364.075.645
835341;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;181.168.357.222.766
835341;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;1;1;17;17;181.168.357.222.766
835341;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;181.168.357.222.766
835341;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;181.168.357.222.766
835344;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;20;;;;;;;;4;1;1;17;17;201.689.242.743.909
835344;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;28;;;;;;;1;1;17;17;201.689.242.743.909
835344;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;1;1;17;17;201.689.242.743.909
835346;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;28;;;;;;;1;1;17;17;180.553.731.446.876
835346;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;35;;;;;;;1;1;17;17;180.553.731.446.876
835346;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;180.553.731.446.876
835348;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;29.331.902.328.797
835348;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;1;1;17;17;29.331.902.328.797
835350;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;161.938.416.061.901
835350;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;1;1;17;17;161.938.416.061.901
835350;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;161.938.416.061.901
835352;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;159.064.113.473.664
835352;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;159.064.113.473.664
835354;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;17;17;17.255.535.203.963
835354;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;17;17;17.255.535.203.963
