DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
517175;1;1;73;70;8;48;4; ;1;1;2;8;5; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;87;61;0116;01;73;170,887336771921
517177;1;3;73;70;12;50;5; ;1;1;2;12;5; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;95;95;4521;45;73;176,722106769145
517182;1;2;73;70;36;40;1; ;1;1;2;36;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;12;12;7411;74;73;185,087029923963
517185;1;1;73;70;32;48;1; ;1;1;2;32;1; ;3;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;1200000;1;33;40;5244;52;73;182,932447156505
517191;1;3;11;70;24;48;1; ;2;2;2;250;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;39;6412;64;11;1659,14793935298
517207;1;3;11;70;1;30;1; ;2;2;2;1;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;39;39;8511;85;11;1400,3324647262
517208;1;3;11;70;24;48;1; ;2;2;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;97;97;9214;92;11;2076,93561686506
517224;1;4;11;70;3;48;3; ;1;1;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;54;54;9500;95;11;2282,28719289314
517232;1;2;11;70;3;48;1; ;1;2;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2420000;1;45;45;9301;93;11;2112,49039982294
517244;1;6;11;70;108;48;1; ;1;1;2;40;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;97;1720;17;11;3456,09971676451
517247;1;2;11;70;104;40;1; ;1;1;2;24;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;9500;95;11;2041,77921521707
517248;1;1;11;70;7;48;1; ;1;1;2;8;1; ;7;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;45;5224;52;11;2212,38694671625
517252;1;2;11;70;102;48;1; ;2;2;2;102;1; ;9;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;33;30;1810;18;11;2232,99616523077
517269;2;1;11;70;28;48;1; ;1;1;2;40;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;55;70;2694;26;11;1734,07115515596
517270;1;2;11;70;4;48;1; ;1;2;2;6;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;22000000;1;01;01;1594;15;11;2008,98604894345
517271;1;2;11;70;8;50;1; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;79;79;1810;18;11;2142,88416869663
517287;1;10;13;70;4;4;1; ;1;1;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;98;1;98;1;58;58;8012;80;13;244,52599440421
517292;1;2;13;70;52;40;3; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;536,997666550765
517292;1;4;13;70;13;24;1; ;2;2;2;13;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;13;13;8041;80;13;536,997666550765
517292;1;6;13;70;52;24;1; ;2;2;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;536,997666550765
517297;1;1;13;70;52;48;1; ;1;1;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;39;7530;75;13;227,395319730905
517297;1;4;13;70;52;48;1; ;1;1;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;13;227,395319730905
517302;1;3;13;70;2;48;4; ;1;2;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;98;98;6031;60;13;259,194582406261
517306;1;2;13;70;48;48;3; ;1;1;2;144;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;209,075768601631
517307;1;6;13;70;4;48;1; ;2;2;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;12000000;1;45;39;6320;63;13;278,336427814438
517308;1;5;13;70;144;40;1; ;2;2;2;144;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;03;7310;73;13;174,213747617837
517309;2;2;13;70;12;48;3; ;1;1;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;418,206220107652
517312;1;2;13;70;16;48;1; ;1;1;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1170000;1;45;54;9500;95;13;212,354251779772
517327;1;1;13;70;13;48;4; ;1;1;2;13;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;3500000;1;95;95;4530;45;13;256,074664458777
517327;1;5;13;70;52;25;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;13;256,074664458777
517327;1;6;13;70;52;25;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;13;256,074664458777
517332;1;3;13;70;200;48;1; ;2;2;2;210;1; ;6;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;59;59;8511;85;13;248,455771119999
517332;1;7;13;70;48;48;1; ;1;1;2;250;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;58;45;5221;52;13;248,455771119999
517334;1;3;13;70;4;48;4; ;1;1;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;95000;1;500000;1;95;95;4530;45;13;202,150173871965
517334;1;6;13;70;8;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;13;202,150173871965
517338;1;1;13;70;4;48;4; ;1;1;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1200000;1;95;95;3611;36;13;248,982455320484
517339;1;2;13;70;12;48;1; ;1;1;2;12;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;58;58;3511;35;13;274,486115864608
517352;1;2;13;70;78;48;1; ;2;2;2;72;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;6512;65;13;238,847838250511
517353;1;4;13;70;52;48;1; ;1;2;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;85;3511;35;13;526,669917411342
517353;1;6;13;70;29;48;1; ;2;1;2;7;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;6390;63;13;526,669917411342
517363;1;4;13;70;108;48;1; ;2;2;2;5;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;84;90;2529;25;13;283,454141168336
517368;1;3;13;70;4;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;386,137850405925
517369;1;2;13;70;48;48;2; ;2;2;2;48;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;05;05;8514;85;13;492,112196288882
517370;1;1;13;70;24;48;1; ;1;1;2;240;2; ;9;5; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;55;55;7513;75;13;279,061696654735
517370;1;3;13;70;4;48;1; ;1;1;2;99;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;36;6021;60;13;279,061696654735
517371;1;2;13;70;20;48;1; ;1;1;2;20;1; ;9;5; ; ; ; ; ; ; ;1;1; ;RECIBE PENSION POR SUSTITUCION;2; ;2; ;1;41;41;5125;51;13;231,100790251487
517373;1;3;13;70;4;48;2; ;1;1;2;4;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;1;900000;1;900000;1;87;87;4530;45;13;256,653383012226
517376;1;1;13;70;48;48;1; ;2;2;2;49;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;87;83;2424;24;13;266,534066078652
517377;1;3;13;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;240,040479607913
517379;1;2;13;70;12;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;85; ; ; ;13;250,489578587773
517382;1;2;13;70;24;60;1; ;1;1;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;98;98;6021;60;13;248,124327100648
517386;1;2;13;70;12;50;1; ;1;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;95;3611;36;13;464,739103832342
517396;1;3;13;70;96;48;1; ;1;1;2;18;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;2521;25;13;537,798635131555
517409;1;3;13;70;999;50;1; ;1;1;2;999;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;85;97;1594;15;13;264,324310703968
517412;1;6;13;70;52;48;1; ;1;1;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;55;77;1512;15;13;297,340058368715
517415;1;1;13;70;4;48;1; ;1;1;2;4;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6600000;1;98;98;6021;60;13;246,056098144441
517416;1;2;13;70;24;48;1; ;1;1;2;26;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;37;38;6022;60;13;290,536201152176
517417;1;3;13;70;4;48;1; ;2;2;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5500000;1;77;77;1512;15;13;266,237043547734
517419;1;4;13;70;5;48;1; ;1;1;2;5;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;53;53;5521;55;13;186,345650690669
517421;1;5;13;70;26;48;1; ;1;1;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5170;51;13;230,187558560471
517429;1;4;13;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;70; ; ; ;13;257,576763857695
517432;1;3;13;70;52;48;1; ;1;1;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7524;75;13;285,391146346082
517432;1;4;13;70;52;48;1; ;1;1;2;54;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;6512;65;13;285,391146346082
517434;1;3;13;70;84;40;1; ;1;1;2;52;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;77;77;1512;15;13;248,124327100648
517435;1;2;13;70;104;40;1; ;1;1;2;208;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;87;4541;45;13;201,031698071689
517435;1;6;13;70;52;40;1; ;1;1;2;104;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;100000;1;59;54;9500;95;13;201,031698071689
517437;1;2;13;70;104;20;1; ;1;1;2;104;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;13;248,982455320484
517441;1;3;13;70;24;40;1; ;1;1;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;800000;1;37;38;6421;64;13;329,791364145103
517441;2;2;13;70;52;40;1; ;1;1;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;77;77;5125;51;13;329,791364145103
517441;2;3;13;70;52;20;1; ;1;1;2;156;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5233;52;13;329,791364145103
517661;1;1;50;70;36;48;1; ;1;1;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;44;7020;70;50;144,019421381511
517692;1;2;50;70;5;24;1; ;1;1;2;18;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;32;50;5530;55;50;484,135495259864
517699;1;1;50;70;12;48;1; ;2;2;2;12;8; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;58;62;0115;01;50;162,545344337397
517707;1;1;50;70;3;48;1; ;1;1;2;3;4; ;1;9;SISBEN; ; ; ; ; ; ; ; ;1; ;1;180000;1;5000000;1;95;58;7492;74;50;141,219936740279
517711;1;3;50;70;2;35;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;50;178,338453402031
517714;1;1;50;70;2;48;4; ;1;1;2;310;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;97;1594;15;50;142,143884306362
517731;1;2;50;70;28;40;4; ;1;1;2;28;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;55;55;7493;74;50;381,313285709378
517731;1;4;50;70;40;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;50;381,313285709378
517744;1;4;50;70;4;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;98;1;53;53;5521;55;50;245,330483990034
517747;1;2;50;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;200,781895386543
517749;1;4;50;70;8;20;1; ;1;1;2;18;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;53;5530;55;50;159,432838209864
517751;1;2;50;70;3;48;1; ;1;1;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;1;14400000;1;31;09;6604;66;50;89,6148525024384
517756;1;2;50;70;8;48;2; ;1;1;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;84;93;4552;45;50;408,878817564583
517756;1;3;50;70;4;48;1; ;1;1;2;12;8; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;62;62;0113;01;50;408,878817564583
517756;1;4;50;70;8;48;1; ;1;1;2;12;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;55;53;0113;01;50;408,878817564583
517781;1;1;66;70;25;48;3; ;1;1;2;208;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;66;216,163119158961
517781;1;2;66;70;208;48;1; ;1;1;2;208;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;7412;74;66;216,163119158961
517786;1;3;76;70;3;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;97;95;4530;45;76;626,769472105102
517795;1;3;76;70;8;48;2; ;1;1;2;416;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;58;7492;74;76;564,569490549177
517801;1;2;76;70;24;48;1; ;1;1;2;32;1; ;4;9;DEL BOLSILLO; ; ; ; ; ; ; ; ;1; ;2; ;1;80000;1;84;84;5020;50;76;966,244257130079
517809;2;4;76;70;24;48;1; ;1;1;2;104;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;80;1921;19;76;679,905586356159
517990;1;4;08;70;76;48;1; ;1;1;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;320000;1;06;06;9192;91;08;402,632117332789
517991;1;3;08;70;8;24;1; ;2;2;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;08;450,729688661438
517992;1;2;08;70;104;48;1; ;1;1;2;364;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;55;8511;85;08;458,876933558489
517996;1;4;08;70;3;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;08;472,584438936423
517997;1;3;08;70;41;48;1; ;1;1;2;41;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;97;97;6320;63;08;476,901645134492
518007;1;2;08;70;40;48;1; ;1;1;2;52;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8042;80;08;391,202973811555
518008;1;2;08;70;4;48;1; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3000000;1;77;99;5020;50;08;557,628731041615
518016;1;3;08;70;32;48;1; ;1;1;2;32;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;58;58;7020;70;08;352,071264959209
518030;1;3;05;70;2;48;1; ;2;2;2;17;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;53;53;5521;55;05;737,220566337922
518037;1;1;05;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;05;557,660098466616
518043;1;2;05;70;52;48;1; ;1;1;2;18;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;79;1810;18;05;759,148916157914
518045;1;1;05;70;14;48;1; ;2;1;2;16;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;44;44;7020;70;05;817,802041060034
518051;1;2;05;70;4;48;1; ;2;2;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;98;98;6031;60;05;718,2929845756
518051;1;3;05;70;4;30;1; ;2;2;2;156;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;83;2811;28;05;718,2929845756
518089;1;3;08;70;24;48;1; ;2;2;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;08;426,997399453671
518092;1;3;08;70;46;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;08;337,591737788085
518124;1;2;08;70;52;48;1; ;2;2;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;39;5231;52;08;383,388629834134
518130;1;3;08;70;52;48;1; ;1;1;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;5231;52;08;419,568715409358
518135;1;3;66;70;12;48;1; ;1;1;2;12;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;37;5030;50;66;243,254529974963
518141;1;3;66;70;8;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;66;222,239978248587
518147;1;2;08;70;4;48;1; ;1;1;2;4;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;300000;1;10000000;1;11;11;6042;60;08;525,412432985105
518149;2;1;66;70;24;48;1; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;98;98;6042;60;66;278,075796576443
518158;1;2;08;70;26;40;1; ;2;2;2;26;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9600000;1;59;21;6120;61;08;421,735645872225
518160;2;1;66;70;36;72;1; ;2;2;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;58;58;7020;70;66;314,543762248732
518160;2;2;66;70;8;48;1; ;1;2;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;40000;1;55;57;9302;93;66;314,543762248732
518161;1;2;08;70;56;48;1; ;1;1;2;56;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;79;1810;18;08;369,529270069337
518161;1;3;08;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;369,529270069337
518184;1;3;08;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;08;446,412482463368
518186;2;2;08;70;12;50;3; ;1;1;2;36;3; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;450,686179271892
518200;1;3;08;70;4;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;2500000;1;53;53;5521;55;08;422,390801725516
518204;1;3;08;70;12;48;1; ;1;1;2;52;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;8050;80;08;370,902986775367
518204;1;4;08;70;40;48;1; ;1;1;2;50;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;33;33;6519;65;08;370,902986775367
518221;1;2;08;70;1;48;1; ;2;2;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;45;32;7492;74;08;389,287954462064
518222;1;1;08;70;258;48;1; ;1;1;2;300;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;5529;55;08;434,572890496279
518222;1;5;08;70;258;48;1; ;1;1;2;300;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;58;7522;75;08;434,572890496279
518226;1;2;08;70;16;48;4; ;1;1;2;156;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;08;357,951368181159
518228;1;1;08;70;12;48;2; ;2;2;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;55;85;4530;45;08;455,003385469961
518245;1;2;08;70;4;40;1; ;1;1;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;08;455,046894859507
518251;1;3;08;70;26;52;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;08;617,786987965145
518251;1;4;08;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;08;617,786987965145
518261;3;3;08;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;617,279924856156
518264;1;3;08;70;20;48;1; ;1;1;2;40;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;800000;1;58;58;5211;52;08;453,656523425813
518264;1;4;08;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;453,656523425813
518265;1;4;08;70;6;48;1; ;1;1;2;8;4; ;1;9;ES COTIZANTE; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;01;13;7421;74;08;323,32061234079
518266;1;5;08;70;36;48;1; ;1;1;2;36;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;45;5239;52;08;478,816664483983
518268;1;2;08;70;28;48;1; ;1;1;2;28;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;32;8512;85;08;361,533879559148
518275;1;4;08;70;1;48;1; ;2;2;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1300000;1;13000000;1;59;07;8511;85;08;429,731036382413
518281;1;1;08;70;8;48;1; ;1;1;2;9;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;97;97;0201;02;08;487,451076880123
518325;1;3;11;70;28;48;1; ;2;2;2;28;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2168500;1;33;33;5135;51;11;1794,59926920418
518333;1;4;11;70;6;48;2; ;2;2;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9600000;1;02;02;3311;33;11;2231,63674673844
518349;1;1;11;70;16;48;1; ;1;1;2;20;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;95;95;4521;45;11;1341,37720803959
518356;1;2;11;70;52;48;1; ;2;2;2;156;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;7411;74;11;2260,12369066852
518375;1;2;11;70;4;48;4; ;1;1;2;4;4; ;1;2; ; ; ; ; ; ; ; ;1; ;ESTA ESPERANDO LA EDAD PARA PENSIONARSE YA TIENE LAS SEMANAS COTIZADAS;1;1500000;1;10000000;1;09;09;7413;74;11;2406,59964210707
518382;1;1;11;70;4;48;1; ;1;1;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;98;1;95;95;4521;45;11;2686,21822639536
518382;1;3;11;70;4;40;1; ;1;1;2;4;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2500000;1;53;44;6424;64;11;2686,21822639536
518392;1;4;11;70;15;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;09; ; ; ;11;1990,09376348156
518395;1;3;11;70;52;40;1; ;1;1;2;52;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;08;08;6512;65;11;3990,80163229011
518401;1;1;11;70;6;48;1; ;1;1;2;6;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;57;57;9302;93;11;2449,98229580197
518401;1;2;11;70;8;60;1; ;2;2;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;58;58;4521;45;11;2449,98229580197
518811;1;1;17;70;12;48;4; ;1;1;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;17;116,877676671304
518819;1;2;17;70;40;25;5; ;2;2;2;156;1; ;5;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;51;53;5521;55;17;301,848727837868
518822;1;2;17;70;24;48;5; ;1;1;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;85;6426;64;17;130,38209484908
518848;1;3;17;70;6;48;1; ;2;2;2;6;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2160000;1;45;45;5244;52;17;84,8528297367226
518848;1;4;17;70;6;48;2; ;1;1;2;6;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;13;13;8045;80;17;84,8528297367226
518850;1;2;17;70;8;48;1; ;1;1;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4400000;1;77;77;5223;52;17;189,755620614871
518851;1;1;17;70;4;48;1; ;2;2;2;40;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;59;21;5239;52;17;471,648975945422
518858;2;1;17;70;26;48;1; ;2;2;2;26;1; ;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1;500000;1;45;45;5233;52;17;135,216458951272
518867;1;3;17;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;160,310949032469
