DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,006,709;1;3;1;80;2;;;;1;3;;2;;;9;;1;2;;1;2,700,000;1;11;1.2;05;2242.4232992
6,006,710;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;10090.904846
6,006,711;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;2242.4232992
6,006,713;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;3299.3320414
6,006,715;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;05;3299.3320414
6,006,716;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;3299.3320414
6,006,717;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;1;400,000;1;11;1.4;05;5290.4704274
6,006,717;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;5290.4704274
6,006,718;1;2;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;3299.3320414
6,006,719;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;3299.3320414
6,006,719;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;3299.3320414
6,006,720;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;05;3299.3320414
6,006,721;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;05;3299.3320414
6,006,721;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;3299.3320414
6,006,722;1;2;1;80;2;;;;1;8;;2;;;1;;2;2;;1;100,000;1;11;1.2;05;4187.1949151
6,006,722;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;4187.1949151
6,006,736;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;05;4912.536214
6,006,736;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;4912.536214
6,006,736;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;4912.536214
6,006,736;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;05;4912.536214
6,006,737;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;3019.7809114
6,006,737;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;3019.7809114
6,006,770;1;2;1;80;2;2;;98;1;7;;2;;;12;NO TIENE RECURSOS PARA INSTALAR NEGOCIO;2;2;;2;;1;11;3;76;3973.3721322
6,006,770;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;3973.3721322
6,006,771;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;924.04003073
6,006,771;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;76;924.04003073
6,006,772;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;76;924.04003073
6,006,773;1;3;1;80;2;2;;99;2;;;;2;;;.;2;2;;2;;1;11;;76;3973.3721322
6,006,775;2;3;2;80;2;1;30;600,000;2;;;;2;;;.;2;2;;2;;1;11;;76;924.04003073
6,006,777;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;924.04003073
6,006,777;1;4;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;76;924.04003073
6,006,780;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;76;924.04003073
6,006,824;1;1;1;80;2;;;;1;6;;1;;4;1;;2;2;;2;;1;11;4;13;6873.1805237
6,006,825;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;13;6163.1961903
6,006,826;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;6399.5575857
6,006,828;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;3801.0489377
6,006,829;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;13;4015.1556248
6,006,829;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;4015.1556248
6,006,829;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;4015.1556248
6,006,829;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;13;4015.1556248
6,006,832;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;4425.4675687
6,006,833;1;2;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;11;3;13;3801.0489377
6,006,846;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;2269.0534186
6,006,846;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;13;2269.0534186
6,006,846;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;13;2269.0534186
6,006,847;1;2;1;80;2;1;48;400,000;1;7;;1;;2;1;;2;2;;2;;1;11;4;13;1353.0119763
6,006,849;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;13;2537.9516843
6,006,849;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;2537.9516843
6,006,850;1;2;1;80;2;;;;1;6;;2;;;6;;2;2;;2;;1;11;4;13;1384.9298893
6,006,852;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;13;1105.567268
6,006,852;1;2;1;80;2;;;;1;6;;2;;;8;;2;2;;2;;1;11;4;13;1105.567268
6,006,853;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;13;846.05023524
6,006,853;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;13;846.05023524
6,006,854;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;13;1105.567268
6,006,854;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;13;1105.567268
6,006,855;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;13;1704.1613295
6,006,856;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;15;1446.2152989
6,006,857;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;809.52275679
6,006,858;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;848.94028211
6,006,859;1;1;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;11;3;15;1789.3439789
6,006,859;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;15;1789.3439789
6,006,860;1;1;1;80;2;;;;1;9;POR EDAD;2;;;8;;2;2;;2;;1;11;4;15;1273.3850842
6,006,860;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;1273.3850842
6,006,861;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.4;15;1989.4242646
6,006,862;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;11;3;15;1446.2152989
6,006,863;1;1;1;80;2;;;;1;8;;2;;;8;;2;2;;2;;1;11;4;15;809.52275679
6,006,863;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;809.52275679
6,006,864;1;1;1;80;2;;;;1;9;POR LA PANDEMIA COVID;2;;;12;POR LA PANDEMIA COVID;2;2;;2;;1;11;2;15;1489.3316092
6,006,864;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1489.3316092
6,006,864;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;15;1489.3316092
6,006,865;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;15;2339.1926072
6,006,865;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;15;2339.1926072
6,006,866;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1211.6337959
6,006,867;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;809.52275679
6,006,868;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;809.52275679
6,006,869;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;809.52275679
6,006,869;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;809.52275679
6,006,870;1;1;1;80;2;;;;1;5;;2;;;8;;2;2;;2;;1;11;4;15;809.52275679
6,006,870;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;15;809.52275679
6,006,871;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;15;809.52275679
6,006,871;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;809.52275679
6,006,872;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;11;4;15;809.52275679
6,006,872;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;809.52275679
6,006,874;1;1;1;80;2;;;;1;4;;2;;;9;;2;2;;2;;1;11;4;15;809.52275679
6,006,875;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;15;1038.8035812
6,006,875;1;2;1;80;2;;;;1;6;;2;;;1;;2;2;;2;;1;11;4;15;1038.8035812
6,006,876;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;15;809.52275679
6,006,876;1;2;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;15;809.52275679
6,006,878;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;15;1092.1368781
6,006,879;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;911.62142622
6,006,880;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;809.52275679
6,006,880;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;809.52275679
6,006,881;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;15;848.94028211
6,006,882;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1993.1803637
6,006,882;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;15;1993.1803637
6,006,883;1;1;1;80;2;;;;1;9;PANDEMIA COVID 19;2;;;1;;2;2;;2;;1;11;2;15;848.94028211
6,006,884;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;918.0349823
6,006,884;1;5;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;918.0349823
6,006,885;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;2328.9656318
6,006,885;1;4;1;80;2;;;;1;6;;2;;;1;;2;2;;2;;1;11;3;15;2328.9656318
6,006,886;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;15;1488.494019
6,006,887;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;809.52275679
6,006,887;1;2;1;80;2;;;;1;5;;2;;;8;;1;2;;2;;1;11;4;15;809.52275679
6,006,899;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;15;1333.0602624
6,006,900;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;15;1333.0602624
6,006,901;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;3833.0686601
6,006,903;1;1;1;80;2;;;;1;5;;2;;;8;;2;2;;2;;1;11;4;15;2381.5169242
6,006,904;1;1;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;11;4;15;1333.0602624
6,006,905;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;2333.1893242
6,006,905;1;3;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;11;1.2;15;2333.1893242
6,006,906;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;1995.2260173
6,006,907;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1397.9700333
6,006,908;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;3008.2693723
6,006,909;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;15;1333.0602624
6,006,909;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1333.0602624
6,006,910;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;15;1333.0602624
6,006,910;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1333.0602624
6,006,911;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;1333.0602624
6,006,912;1;1;1;80;2;;;;1;4;;2;;;12;ACCIDENTE LABORAL;2;2;;2;;1;11;3;15;3389.8118469
6,006,912;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;15;3389.8118469
6,006,913;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;15;1333.0602624
6,006,914;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1333.0602624
6,006,915;1;1;1;80;2;;;;1;5;;2;;;8;;2;2;;2;;1;11;3;15;1784.2773891
6,006,915;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;15;1784.2773891
6,006,915;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1784.2773891
6,006,916;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;15;2841.6147396
6,006,917;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;15;1333.0602624
6,006,958;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;547.62991768
6,006,958;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;547.62991768
6,006,958;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;547.62991768
6,006,958;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;547.62991768
6,006,960;1;2;1;80;2;1;30;650,000;1;3;;2;;;9;;2;2;;2;;1;11;2;18;320.83591117
6,006,960;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;320.83591117
6,006,962;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;18;282.59066771
6,006,964;1;2;1;80;2;2;;500,000;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,006,966;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;358.63689741
6,006,968;1;2;1;80;2;2;;280,000;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,006,968;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,006,970;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;11;3;18;1271.6580047
6,006,970;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,006,972;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,006,972;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;18;282.59066771
6,006,972;1;3;1;80;2;;;650,000;1;4;;2;;;4;;2;2;;2;;1;11;1.2;18;282.59066771
6,006,972;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;282.59066771
6,006,974;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,006,984;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;1271.6580047
6,006,987;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;840.91399069
6,006,988;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;282.59066771
6,006,994;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;320.83591117
6,006,996;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,006,997;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;18;282.59066771
6,006,998;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;783.70408345
6,006,998;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;783.70408345
6,007,059;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;282.59066771
6,007,060;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;282.59066771
6,007,060;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,062;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,064;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,065;1;2;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;11;1.3;18;282.59066771
6,007,065;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;282.59066771
6,007,065;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;282.59066771
6,007,066;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,068;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;358.63689741
6,007,068;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;358.63689741
6,007,069;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,007,069;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;282.59066771
6,007,069;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,070;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;282.59066771
6,007,070;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,071;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;18;282.59066771
6,007,072;1;2;1;80;2;;;;2;;;;1;4;9;;2;2;;2;;1;11;;18;282.59066771
6,007,072;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,073;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;1271.6580047
6,007,074;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1023.5195108
6,007,075;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;437.76334886
6,007,076;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,076;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,007,076;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,076;1;8;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,007,080;1;2;1;80;2;;;;1;7;;2;;;1;;2;2;;2;;1;11;2;18;935.41050083
6,007,080;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;935.41050083
6,007,082;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;282.59066771
6,007,084;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,086;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;1155.8170072
6,007,086;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1155.8170072
6,007,087;1;3;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;18;428.91362591
6,007,088;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,089;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;1271.6580047
6,007,091;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.3;18;1271.6580047
6,007,092;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;18;282.59066771
6,007,093;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;282.59066771
6,007,094;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;282.59066771
6,007,096;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,007,097;1;1;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;11;1.4;18;620.36886898
6,007,098;1;2;1;80;2;2;;300,000;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,099;1;2;1;80;2;;;;2;;;;1;4;9;;2;2;;2;;1;11;;18;282.59066771
6,007,100;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;367.48662036
6,007,101;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;18;1271.6580047
6,007,102;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;453.13340755
6,007,103;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;18;282.59066771
6,007,103;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,007,104;1;2;1;80;2;2;;500,000;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,105;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;282.59066771
6,007,109;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,007,110;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,111;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,112;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;453.13340755
6,007,112;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;453.13340755
6,007,114;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,116;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,117;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;18;367.48662036
6,007,118;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;282.59066771
6,007,119;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;282.59066771
6,007,120;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,007,120;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;18;282.59066771
6,007,120;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,122;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;1271.6580047
6,007,123;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,126;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;18;282.59066771
6,007,126;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,127;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;11;3;18;282.59066771
6,007,127;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,127;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;282.59066771
6,007,127;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;282.59066771
6,007,130;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;367.48662036
6,007,131;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,132;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;935.41050083
6,007,133;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;282.59066771
6,007,136;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,137;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;11;4;18;282.59066771
6,007,137;1;3;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,007,138;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1029.907011
6,007,138;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1029.907011
6,007,139;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;18;282.59066771
6,007,140;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;935.41050083
6,007,140;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;935.41050083
6,007,141;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,141;1;4;1;80;2;2;;908,526;1;8;;2;;;2;;2;2;;2;;1;11;2;18;1271.6580047
6,007,141;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,141;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,007,142;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;650.8281226
6,007,143;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;18;282.59066771
6,007,143;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,144;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,144;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;282.59066771
6,007,145;1;3;1;80;2;1;40;300,000;1;8;;2;;;8;;2;2;;2;;1;11;1.3;18;1271.6580047
6,007,145;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,145;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,007,145;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,007,150;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,151;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;704.577632
6,007,152;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;282.59066771
6,007,153;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;18;840.91399069
6,007,155;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;11;3;18;282.59066771
6,007,157;1;2;1;80;2;1;30;650,000;1;3;;2;;;9;;2;2;;2;;1;11;2;18;282.59066771
6,007,158;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,159;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,160;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;18;1271.6580047
6,007,160;1;3;1;80;2;2;;400,000;1;8;;2;;;1;;2;2;;2;;1;11;1.4;18;1271.6580047
6,007,160;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;11;;18;1271.6580047
6,007,160;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;11;;18;1271.6580047
6,007,161;1;2;1;80;2;;;;1;6;;2;;;9;;2;2;;2;;1;11;2;18;3100.0131016
