DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
1006542;1;3;1;50;2;3;4;;1;;;;;;;;;;;;;;73;926.548.724.342.162
1006543;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;839.515.348.228.674
1006543;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;73;839.515.348.228.674
1006543;1;3;1;50;2;3;4;;1;;;;;;;;;;;;;;73;839.515.348.228.674
1006543;1;4;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;839.515.348.228.674
1006543;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;73;839.515.348.228.674
1006545;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;824.538.930.457.971
1006545;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;824.538.930.457.971
1006547;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;77.932.561.194.896
1006547;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;77.932.561.194.896
1006547;1;3;1;50;2;3;3;;1;;;;;;;;;;;;;;73;77.932.561.194.896
1006547;1;4;1;50;2;4;3;;1;;;;;;;;;;;;;;73;77.932.561.194.896
1006547;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;77.932.561.194.896
1006553;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;926.548.724.342.162
1006553;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;926.548.724.342.162
1006553;1;3;1;50;2;3;3;;2;2;2;1;1;;;;;;;;;1;73;926.548.724.342.162
1006554;1;1;1;50;2;1;6;ESTUVO ENFERMO;1;;;;;;;;;;;;;;73;181.247.016.730.632
1006554;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;181.247.016.730.632
1006554;1;3;1;50;2;3;3;;1;;;;;;;;;;;;;;73;181.247.016.730.632
1006555;1;1;1;50;2;1;6;ESTUVO ENFERMO;2;2;2;1;1;;;;;;;;;1;73;945.349.603.858.348
1006555;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;945.349.603.858.348
1006555;1;3;1;50;2;3;3;;1;;;;;;;;;;;;;;73;945.349.603.858.348
1006556;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;799.898.885.863.937
1006556;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;799.898.885.863.937
1006556;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;799.898.885.863.937
1006557;1;1;1;50;2;1;4;;2;2;2;2;;;1;7;;2;;2;;;73;136.362.489.022.613
1006557;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;136.362.489.022.613
1006563;1;1;1;50;2;1;6;ESTUVO ENFERMO;1;;;;;;;;;;;;;;73;854.591.757.267.789
1006564;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;934.682.265.700.278
1006564;1;2;1;50;2;2;4;;2;2;2;2;;;1;4;;2;;2;;;73;934.682.265.700.278
1006564;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;73;934.682.265.700.278
1006564;1;4;1;50;2;4;4;;2;2;1;;;;;;;;;;;;73;934.682.265.700.278
1006564;1;5;1;50;2;2;3;;2;2;1;;;;;;;;;;;;73;934.682.265.700.278
1006565;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;137.175.843.158.425
1006565;1;2;1;50;2;2;3;;2;2;1;;;;;;;;;;;;73;137.175.843.158.425
1006565;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;137.175.843.158.425
1006565;1;4;1;50;2;4;4;;2;2;1;;;;;;;;;;;;73;137.175.843.158.425
1006566;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;100.367.616.469.874
1006567;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;132.993.837.397.977
1006567;1;2;1;50;2;2;6;ESTUVO VIAJANDO;2;2;1;;;;;;;;;;;;73;132.993.837.397.977
1006567;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;132.993.837.397.977
1006568;1;1;1;50;2;1;6;ESTUVO ENFERMA;1;;;;;;;;;;;;;;73;100.367.616.469.874
1006569;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;121.864.102.212.983
1006569;1;2;1;50;2;2;6;ESTUVO ENFERMO;1;;;;;;;;;;;;;;73;121.864.102.212.983
1006569;1;3;1;50;2;3;2;;2;2;2;1;1;;;;;;;;;1;73;121.864.102.212.983
1006569;1;4;1;50;2;4;2;;2;2;2;1;1;;;;;;;;;1;73;121.864.102.212.983
1006569;1;5;1;50;2;5;6;ESTUVO EN RECUPERACION DE CIRUGIA;2;2;2;2;;;1;11;;;;;;;73;121.864.102.212.983
1006569;1;6;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;73;121.864.102.212.983
1006570;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;873.392.636.783.974
1006571;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;922.481.953.663.104
1006571;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;922.481.953.663.104
1006572;1;1;1;50;2;1;6;ESTA EN RECUPERACION DE CIRUGIA;2;2;2;2;;;2;;;;;;;;73;926.548.724.342.162
1006572;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;926.548.724.342.162
1006572;1;3;1;50;2;3;6;ESTUVO ENFERMO DE LOS OJOS;2;2;2;1;1;;;;;;;;;1;73;926.548.724.342.162
1006573;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;10.077.429.353.778
1006573;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;10.077.429.353.778
1006575;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;854.591.757.267.789
1006576;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;926.548.724.342.162
1006576;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;926.548.724.342.162
1006576;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;926.548.724.342.162
1006577;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;926.548.724.342.162
1006577;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;73;926.548.724.342.162
1006577;1;3;1;50;2;3;3;;2;2;2;1;1;;;;;;;;;1;73;926.548.724.342.162
1006578;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;71.165.995.651.818
1006578;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;73;71.165.995.651.818
1006578;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;73;71.165.995.651.818
1006578;1;4;1;50;2;4;3;;2;2;1;;;;;;;;;;;;73;71.165.995.651.818
1006579;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;945.349.603.858.348
1006579;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;945.349.603.858.348
1006579;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;73;945.349.603.858.348
1006580;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;926.548.724.342.162
1006580;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;926.548.724.342.162
1006580;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;926.548.724.342.162
1006581;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;187.157.193.660.686
1006581;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;73;187.157.193.660.686
1006582;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;707.593.185.839.122
1006582;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;707.593.185.839.122
1006582;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;73;707.593.185.839.122
1006583;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;922.481.953.663.104
1006583;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;922.481.953.663.104
1006584;1;1;1;50;2;1;6;RECUPERANDOSE DE UNA ENFERMEDAD;2;1;;;;;;;;;;;;;73;133.128.438.551.649
1006584;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;73;133.128.438.551.649
1006585;1;1;1;50;2;1;6;ESTABA ENFERMA;2;2;2;2;;;1;11;;;;;;;73;129.170.169.180.735
1006585;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;129.170.169.180.735
1006585;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;129.170.169.180.735
1006586;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;467.892.984.151.714
1006586;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;467.892.984.151.714
1006586;1;3;1;50;2;2;3;;2;2;2;1;1;;;;;;;;;1;73;467.892.984.151.714
1006586;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;467.892.984.151.714
1006586;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;467.892.984.151.714
1006586;1;6;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;467.892.984.151.714
1006587;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;118.605.820.848.662
1006587;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;118.605.820.848.662
1006589;1;1;1;50;2;1;6;ESTUVO ENFERMO;2;2;2;2;;;2;;;;;;;;73;13.192.710.358.217
1006589;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;13.192.710.358.217
1006589;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;13.192.710.358.217
1006589;1;5;1;50;2;5;1;;;;;;;;;;;;;;;;73;13.192.710.358.217
1006589;1;6;1;50;2;6;1;;;;;;;;;;;;;;;;73;13.192.710.358.217
1006590;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;100.367.616.469.874
1006593;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;497.926.427.921.984
1006593;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;497.926.427.921.984
1006593;1;3;1;50;2;3;3;;2;2;2;1;1;;;;;;;;;1;73;497.926.427.921.984
1006593;1;4;1;50;2;4;3;;2;2;1;;;;;;;;;;;;73;497.926.427.921.984
1006593;1;5;1;50;2;5;4;;2;2;1;;;;;;;;;;;;73;497.926.427.921.984
1006593;1;6;1;50;2;6;3;;2;2;1;;;;;;;;;;;;73;497.926.427.921.984
1006593;1;7;1;50;2;7;3;;2;2;1;;;;;;;;;;;;73;497.926.427.921.984
1006594;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;100.367.616.469.874
1006595;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;134.639.456.321.121
1006596;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;854.591.757.267.789
1006597;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;854.591.757.267.789
1006598;1;1;1;50;2;1;4;;2;2;2;2;;;1;11;;;;;;;73;100.367.616.469.874
1006599;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;100.367.616.469.874
1006601;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;854.591.757.267.789
1006602;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;860.088.622.143.651
1006602;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;860.088.622.143.651
1006602;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;860.088.622.143.651
1006616;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;185.931.511.152.983
1006616;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;185.931.511.152.983
1006617;1;1;1;50;2;1;6;INCAPACITADO TEMPORALMENTE PARA LABORAR;2;2;2;2;;;1;11;;;;;;;73;876.028.887.056.434
1006622;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;479.629.912.975.512
1006622;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;479.629.912.975.512
1006622;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;479.629.912.975.512
1006623;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;864.494.688.673.369
1006623;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;864.494.688.673.369
1006624;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;854.725.768.457.826
1006624;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;73;854.725.768.457.826
1006625;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;670.657.861.988.262
1006625;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;670.657.861.988.262
1006625;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;73;670.657.861.988.262
1006625;1;4;1;50;2;4;3;;2;2;1;;;;;;;;;;;;73;670.657.861.988.262
1006626;1;1;1;50;2;1;6;VISITANDO AL MEDICO;2;1;;;;;;;;;;;;;73;850.856.947.565.257
1006626;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;850.856.947.565.257
1006626;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;850.856.947.565.257
1006626;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;73;850.856.947.565.257
1006627;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;695.915.993.323.093
1006627;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;695.915.993.323.093
1006627;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;695.915.993.323.093
1006628;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;872.832.257.018.936
1006628;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;872.832.257.018.936
1006628;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;872.832.257.018.936
1006628;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;73;872.832.257.018.936
1006631;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;119.055.192.478.662
1006631;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;119.055.192.478.662
1006631;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;119.055.192.478.662
1006632;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;143.289.260.209.616
1006632;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;143.289.260.209.616
1006632;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;143.289.260.209.616
1006632;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;73;143.289.260.209.616
1006635;1;1;1;50;2;1;4;;1;;;;;;;;;;;;;;73;932.621.918.859.578
1006635;1;2;1;50;2;1;1;;;;;;;;;;;;;;;;73;932.621.918.859.578
1006636;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;849.390.979.964.987
1006636;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;849.390.979.964.987
1006636;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;849.390.979.964.987
1006641;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;895.301.379.937.599
1006642;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;121.997.884.029.423
1006642;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;73;121.997.884.029.423
1006642;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;121.997.884.029.423
1006644;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;695.915.993.323.093
1006644;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;695.915.993.323.093
1006644;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;695.915.993.323.093
1006645;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;870.043.248.602.769
1006645;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;73;870.043.248.602.769
1006646;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;80.887.381.100.551
1006646;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;80.887.381.100.551
1006646;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;80.887.381.100.551
1006646;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;73;80.887.381.100.551
1006646;1;5;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;73;80.887.381.100.551
1006647;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;85.355.976.413.777
1006647;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;85.355.976.413.777
1006647;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;85.355.976.413.777
1006647;1;4;1;50;2;1;3;;2;2;1;;;;;;;;;;;;73;85.355.976.413.777
1006648;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;582.022.344.815.259
1006648;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;582.022.344.815.259
1006648;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;582.022.344.815.259
1006650;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;945.622.084.842.912
1006650;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;945.622.084.842.912
1006652;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;13.646.791.800.663
1006652;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;13.646.791.800.663
1006653;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;790.681.130.600.748
1006654;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;799.018.698.946.314
1006654;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;799.018.698.946.314
1006654;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;73;799.018.698.946.314
1006656;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;875.678.000.375.822
1006656;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;875.678.000.375.822
1006656;1;3;1;50;2;3;4;;2;2;2;2;;;1;2;;1;1;;11;1;73;875.678.000.375.822
1006656;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;73;875.678.000.375.822
1006657;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;183.267.720.443.838
1006657;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;183.267.720.443.838
1006657;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;183.267.720.443.838
1006657;2;1;2;50;2;1;4;;2;2;2;1;1;;;;;;;;;1;73;183.267.720.443.838
1006658;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;132.293.756.426.647
1006658;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;132.293.756.426.647
1006658;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;132.293.756.426.647
1006658;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;73;132.293.756.426.647
1006658;1;5;1;50;2;5;4;;2;2;2;2;;;2;;;;;;;;73;132.293.756.426.647
1006659;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;116.529.379.345.179
1006659;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;116.529.379.345.179
1006659;1;3;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;116.529.379.345.179
1006659;1;4;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;116.529.379.345.179
1006660;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;122.135.861.605.085
1006660;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;73;122.135.861.605.085
1006661;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;11.947.207.089.594
1006661;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;73;11.947.207.089.594
1006661;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;11.947.207.089.594
1006661;1;4;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;11.947.207.089.594
1006663;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;577.853.560.642.476
1006663;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;73;577.853.560.642.476
1006664;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;18.118.597.057.489
1006664;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;18.118.597.057.489
1006664;1;3;1;50;2;3;4;;2;2;2;1;1;;;;;;;;;1;73;18.118.597.057.489
1006664;1;5;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;18.118.597.057.489
1006664;1;6;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;18.118.597.057.489
1006664;1;10;1;50;2;10;1;;;;;;;;;;;;;;;;73;18.118.597.057.489
1006665;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;764.043.223.509.301
1006665;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;764.043.223.509.301
1006665;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;764.043.223.509.301
1006666;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;726.722.684.587.322
1006666;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;73;726.722.684.587.322
1006667;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;13.201.485.558.503
1006667;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;13.201.485.558.503
1006667;1;4;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;13.201.485.558.503
1006668;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;133.387.248.880.207
1006668;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;73;133.387.248.880.207
1006668;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;73;133.387.248.880.207
1006670;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;13.646.791.800.663
1006670;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;13.646.791.800.663
1006671;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;876.028.887.056.434
1006674;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;134.549.287.902.878
1006674;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;134.549.287.902.878
1006674;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;134.549.287.902.878
1006674;1;5;1;50;2;2;6;INCAPACITADO TEMPORALMENTE PARA TRABAJAR;2;2;2;2;;;2;;;;;;;;73;134.549.287.902.878
1006675;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;949.790.869.015.695
1006675;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;949.790.869.015.695
1006675;1;3;1;50;2;2;6;VACACIONES;2;2;2;2;;;2;;;;;;;;73;949.790.869.015.695
1006693;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;963.428.610.123.807
1006694;1;1;1;50;2;1;2;;2;2;2;1;1;;;;;;;;;1;73;938.170.478.788.977
1006694;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;938.170.478.788.977
1006699;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;876.028.887.056.434
1006700;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;73;845.222.195.792.204
1006700;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;845.222.195.792.204
1006701;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;967.239.641.209.043
1006701;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;967.239.641.209.043
1006701;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;967.239.641.209.043
1006703;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;125.867.915.497.283
1006703;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;125.867.915.497.283
1006703;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;73;125.867.915.497.283
1006704;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;938.170.478.788.977
1006704;1;2;1;50;2;2;4;;2;2;1;;;;;;;;;;;;73;938.170.478.788.977
1006705;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;895.301.379.937.599
1006706;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;133.950.724.057.512
1006706;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;133.950.724.057.512
1006706;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;73;133.950.724.057.512
1006706;1;4;1;50;2;3;1;;;;;;;;;;;;;;;;73;133.950.724.057.512
1006706;1;5;1;50;2;5;3;;2;2;2;2;;;2;;;;;;;;73;133.950.724.057.512
1006708;1;1;1;50;2;2;5;;;;;;;;;;;;;;;;73;864.494.688.673.369
1006708;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;864.494.688.673.369
1006709;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;842.025.565.754.706
1006709;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;842.025.565.754.706
1006709;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;73;842.025.565.754.706
1006709;1;4;1;50;2;2;1;;;;;;;;;;;;;;;;73;842.025.565.754.706
1006709;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;842.025.565.754.706
1006713;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;122.414.762.446.702
1006713;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;122.414.762.446.702
1006713;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;73;122.414.762.446.702
1006713;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;122.414.762.446.702
1006717;1;1;1;50;2;1;5;;;;;;;;;;;;;;;;73;876.028.887.056.434
1006718;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;794.705.933.122.544
1006718;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;794.705.933.122.544
1006718;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;794.705.933.122.544
1006718;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;73;794.705.933.122.544
1006720;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;729.511.693.003.489
1006720;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;729.511.693.003.489
1006720;1;3;1;50;2;1;1;;;;;;;;;;;;;;;;73;729.511.693.003.489
1006720;1;4;1;50;2;4;3;;2;2;2;2;;;2;;;;;;;;73;729.511.693.003.489
1006721;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;794.936.106.617.184
1006721;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;794.936.106.617.184
1006721;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;794.936.106.617.184
1006721;1;5;1;50;2;1;5;;;;;;;;;;;;;;;;73;794.936.106.617.184
1006722;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;171.044.598.758.498
1006722;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;171.044.598.758.498
1006724;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;10.288.530.237.375
1006725;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;136.329.940.430.968
1006725;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;136.329.940.430.968
1006725;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;136.329.940.430.968
1006727;1;1;1;50;2;1;6;HOSPITALIZANDO A UN  FAMILIAR EN IBAGUE;2;2;2;1;1;;;;;;;;;1;73;843.405.341.511.322
