DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5588926;1;1;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;636.00494296
5588926;1;2;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;636.00494296
5588927;1;1;1;80;68;1;;;;1;8;;2;;;2;;2;2;;2;;1;10;1.3;68;684.14056575
5588928;1;1;1;80;68;1;;;;1;7;;2;;;8;;2;2;;2;;1;10;4;68;510.13888221
5588928;1;2;1;80;68;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;68;510.13888221
5588929;1;3;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;646.64756199
5588930;1;1;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;671.89620259
5588930;1;2;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;671.89620259
5588930;1;3;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;671.89620259
5588931;1;6;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;955.75122031
5588932;1;2;1;80;68;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.2;68;712.12956123
5588932;1;4;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;712.12956123
5588933;1;3;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;605.78329775
5588933;1;4;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;605.78329775
5588934;1;3;1;80;68;1;;;;2;;;;2;;;.;;;;2;;1;10;;68;477.43277248
5588934;1;4;1;80;68;1;;;;1;1;;2;;;2;;2;2;;2;;1;10;1.4;68;477.43277248
5588935;1;3;1;80;68;1;;;;2;;;;2;;;.;;;;2;;1;10;;68;527.29808458
5588936;1;2;1;80;68;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;68;522.51119055
5588936;1;3;1;80;68;1;;;;1;9;ACCIDENTE DE HURTO AGRAVADO;2;;;4;;2;2;;2;;1;10;2;68;522.51119055
5588937;1;3;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;522.51119055
5588938;1;1;1;80;68;1;;;;1;7;;2;;;4;;2;2;;2;;1;10;4;68;555.79004048
5588940;1;2;1;80;68;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;68;788.49304957
5588942;1;4;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;539.73369738
5588944;1;2;1;80;68;1;2;;1200000;1;4;;2;;;4;;3;3;;2;;1;10;3;68;732.40413372
5588944;1;3;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;732.40413372
5588944;1;4;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;732.40413372
5588946;1;2;1;80;68;1;2;;908000;2;;;;2;;;.;2;2;;2;;1;10;;68;520.02672603
5588946;1;3;1;80;68;1;;;;2;;;;2;;;.;;;;2;;1;10;;68;520.02672603
5588947;1;1;1;80;68;1;2;;600000;1;2;;2;;;2;;2;2;;2;;1;10;2;68;684.14056575
5588950;1;3;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;603.44884643
5588951;1;1;1;80;68;1;;;;1;7;;2;;;4;;2;2;;2;;1;10;2;68;510.13888221
5588951;1;2;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;510.13888221
5588953;1;4;1;80;68;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;68;713.62898425
5588956;1;3;1;80;68;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;68;527.29808458
5588977;1;2;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;86.527951355
5588977;1;3;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;86.527951355
5588977;1;4;1;80;70;1;;;;2;;;;2;;;.;;;;2;;1;10;;70;86.527951355
5588978;1;2;1;80;70;1;1;48;600000;1;3;;2;;;7;;2;2;;2;;1;10;4;70;95.631961306
5588981;1;1;1;80;70;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;70;97.06436057
5588981;1;2;1;80;70;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;70;97.06436057
5588982;1;1;1;80;70;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;70;145.32174751
5588982;1;2;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;145.32174751
5588982;1;3;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;145.32174751
5588986;1;2;1;80;70;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;70;150.72652134
5588986;1;3;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;150.72652134
5588988;1;1;1;80;70;1;2;;908526;1;4;;2;;;4;;2;2;;2;;1;10;4;70;154.91990329
5588988;1;3;1;80;70;1;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;70;154.91990329
5588988;1;4;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;154.91990329
5588989;1;1;1;80;70;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.3;70;137.14829874
5588990;1;2;1;80;70;1;1;48;908526;1;8;;1;;1;2;;2;2;;2;;1;10;2;70;111.28479805
5588990;1;3;1;80;70;1;2;;400000;1;3;;2;;;8;;2;2;;2;;1;10;4;70;111.28479805
5588991;1;2;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;150.56595556
5588992;1;1;1;80;70;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;70;70.480963248
5588992;1;3;1;80;70;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;70;70.480963248
5588992;1;5;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;70.480963248
5588998;1;3;1;80;70;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;70;81.123177529
5588999;1;2;1;80;70;1;;;;1;4;;2;;;9;;2;2;;2;;1;10;4;70;117.62782531
5589003;1;1;1;80;70;1;;;;1;2;;2;;;9;;2;2;;2;;1;10;2;70;120.39846176
5589007;1;4;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;142.95581049
5589027;1;1;1;80;70;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;123.74397189
5589027;1;2;1;80;70;1;;;;1;3;;2;;;4;;2;2;;2;;1;10;1.4;70;123.74397189
5589027;1;4;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;123.74397189
5589027;1;5;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;123.74397189
5589031;1;1;1;80;70;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;70;81.194296904
5589031;1;2;1;80;70;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;70;81.194296904
5589031;1;4;1;80;70;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;70;81.194296904
5589031;1;5;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;81.194296904
5589035;1;2;1;80;70;1;1;40;500000;1;9;PANDEMIA;2;;;12;PANDEMIA;2;2;;2;;1;10;2;70;150.93787498
5589037;1;2;1;80;70;1;;;;1;3;;2;;;1;;2;2;;2;;1;10;4;70;183.32519825
5589037;1;4;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;183.32519825
5589037;1;5;1;80;70;1;;;;2;;;;2;;;.;;;;2;;1;10;;70;183.32519825
5589038;1;2;1;80;70;1;1;48;1500000;1;4;;2;;;4;;2;2;;2;;1;10;1.4;70;121.10983451
5589040;1;2;1;80;70;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;70;160.32467712
5589040;1;3;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;160.32467712
5589040;1;4;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;160.32467712
5589040;1;5;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;160.32467712
5589053;1;1;1;80;70;1;;;;1;4;;2;;;10;;2;2;;2;;1;10;4;70;116.91645255
5589055;1;2;1;80;70;1;;;;1;7;;2;;;4;;2;2;;2;;1;10;4;70;116.91645255
5589060;1;1;1;80;70;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;70;138.35381733
5589060;1;3;1;80;70;1;;;;2;;;;2;;;.;;;;2;;1;10;;70;138.35381733
5589064;1;2;1;80;70;1;;;;2;;;;2;;;.;;;;2;;1;10;;70;150.56595556
5589073;1;2;1;80;70;1;2;;2000000;1;3;;2;;;9;;2;2;;2;;1;10;4;70;145.39286689
5589073;1;3;1;80;70;1;2;;2000000;2;;;;2;;;.;2;2;;2;;1;10;;70;145.39286689
5589073;1;4;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;145.39286689
5589074;1;1;1;80;70;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;70;105.16865147
5589075;1;2;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;150.56595556
5589085;1;1;1;80;70;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;70;105.16865147
5589087;1;1;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;105.16865147
5589089;1;1;1;80;70;1;;;;1;3;;2;;;10;;2;2;;2;;1;10;4;70;116.91645255
5589092;1;1;1;80;70;1;;;;1;4;;2;;;10;;2;2;;2;;1;10;4;70;70.480963248
5589092;1;2;1;80;70;1;;;;1;4;;2;;;9;;2;2;;2;;1;10;3;70;70.480963248
5589095;1;3;1;80;70;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;70;150.10161841
5589095;1;5;1;80;70;1;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;70;150.10161841
5589096;1;2;1;80;70;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;70;182.47448346
5589100;1;1;1;80;73;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;238.94783122
5589100;1;3;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;73;238.94783122
5589102;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;295.70537701
5589102;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;295.70537701
5589102;1;5;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;295.70537701
5589103;1;2;1;80;73;1;;;;2;;;;2;;;.;;;;2;;1;10;;73;272.47696098
5589105;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;334.01666456
5589105;1;2;1;80;73;1;;;;1;9;COVID 19;2;;;9;;2;2;;2;;1;10;2;73;334.01666456
5589106;1;1;1;80;73;1;;;;1;7;;2;;;4;;2;2;;2;;1;10;3;73;240.90768379
5589106;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;240.90768379
5589106;1;4;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;240.90768379
5589109;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;461.91418237
5589114;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;229.57526986
5589116;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;254.0360651
5589120;1;4;1;80;73;1;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;73;223.62994999
5589120;1;5;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;223.62994999
5589121;1;3;1;80;73;1;;;;2;;;;2;;;.;;;;2;;1;10;;73;310.94867876
5589122;1;4;1;80;73;1;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;73;372.48838235
5589124;1;2;1;80;73;1;;;;2;;;;2;;;.;;;;2;;1;10;;73;488.33483018
5589126;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;284.3385803
5589126;1;4;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;284.3385803
5589127;1;2;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589128;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589128;1;2;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589130;1;1;1;80;73;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;254.0360651
5589130;1;2;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589131;1;1;1;80;73;1;1;48;3500000;1;9;PARA DESCANZAR;2;;;9;;2;2;;2;;1;10;1.4;73;399.87965618
5589131;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;399.87965618
5589132;1;1;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;73;164.91646464
5589132;1;2;1;80;73;1;;;;1;5;;2;;;4;;3;3;;2;;1;10;4;73;164.91646464
5589134;1;1;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;251.81218239
5589141;1;2;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;208.0067788
5589142;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;301.65069688
5589142;1;3;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;301.65069688
5589143;1;1;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;208.41566865
5589143;1;2;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;208.41566865
5589145;1;2;1;80;73;1;;;;1;6;;2;;;9;;2;2;;2;;1;10;4;73;284.3385803
5589145;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;284.3385803
5589145;1;4;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;284.3385803
5589146;1;1;1;80;73;1;;;;1;1;;2;;;11;;2;2;;2;;1;10;4;73;314.74469541
5589150;1;1;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;73;369.91689571
5589152;1;1;1;80;73;1;2;;98;1;9;POR DESPLAZAMIENTO FORZADO;2;;;9;;2;2;;2;;1;10;4;73;484.61339302
5589153;1;1;1;80;73;1;2;;910000;1;3;;2;;;9;;2;2;;2;;1;10;4;73;649.53068528
5589155;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;229.57526986
5589157;1;3;1;80;73;1;;;;2;;;;2;;;.;;;;2;;1;10;;73;183.54598356
5589158;1;5;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;659.66585857
5589159;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;337.51654526
5589162;1;2;1;80;73;1;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;73;646.83900804
5589162;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;646.83900804
5589162;1;5;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;646.83900804
5589162;1;6;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;646.83900804
5589162;1;8;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;646.83900804
5589162;1;9;1;80;73;1;2;;908000;2;;;;2;;;.;2;2;;2;;1;10;;73;646.83900804
5589163;1;1;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;269.12429897
5589164;1;1;1;80;73;1;;;;1;5;;2;;;8;;3;3;;2;;1;10;4;73;208.0067788
5589164;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;208.0067788
5589166;1;2;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;254.0360651
5589167;1;1;1;80;73;1;;;;1;1;;2;;;9;;2;2;;2;;1;10;4;73;254.0360651
5589167;1;2;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589168;1;1;1;80;73;1;;;;1;4;;2;;;4;;3;3;;2;;1;10;4;73;307.59601675
5589171;1;1;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;346.06773454
5589172;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589174;1;2;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;73;659.66585857
5589176;1;2;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;164.91646464
5589176;1;4;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5589178;1;1;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;73;506.61757279
5589185;1;1;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;314.74469541
5589187;1;2;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;208.0067788
5589188;1;1;1;80;73;1;2;;98;1;4;;2;;;8;;2;2;;2;;1;10;4;73;356.7885144
5589189;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;73;254.0360651
5589189;1;2;1;80;73;1;;;;1;3;;2;;;11;;2;2;;2;;1;10;4;73;254.0360651
5589190;1;3;1;80;73;1;2;;905000;1;2;;2;;;2;;2;2;;2;;1;10;1.2;73;301.61631411
5589193;1;1;1;80;73;1;;;;1;3;;2;;;4;;2;2;;2;;1;10;4;73;334.01666456
5589196;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;344.552388
5589197;1;2;1;80;73;1;;;;1;1;;1;;1;9;;2;2;;2;;1;10;1.4;73;463.15192394
5589197;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;463.15192394
5589197;1;4;1;80;73;1;;;;2;;;;2;;;.;;;;2;;1;10;;73;463.15192394
5589200;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;589.31687757
5589201;1;1;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;73;323.88760942
5589203;1;1;1;80;73;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;314.74469541
5589207;1;3;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;192.91854493
5589208;1;2;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;73;659.66585857
5589209;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589209;1;2;1;80;73;1;;;;1;4;;2;;;10;;2;2;;2;;1;10;4;73;254.0360651
5589210;1;1;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;164.91646464
5589212;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;469.09724381
5589213;1;1;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.4;73;208.0067788
5589215;1;1;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;473.47042974
5589216;1;3;1;80;73;1;;;;2;;;;2;;;.;;;;2;;1;10;;73;164.91646464
5589217;1;2;1;80;73;1;;;;2;;;;2;;;.;;;;2;;1;10;;73;164.91646464
5589218;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;633.54446458
5589219;1;2;1;80;73;1;2;;900000;1;4;;2;;;4;;2;2;;2;;1;10;1.4;73;254.0360651
5589220;1;1;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;229.57526986
5589220;1;2;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;229.57526986
5589220;1;3;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;229.57526986
5589221;1;1;1;80;73;1;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;73;254.0360651
5589221;1;2;1;80;73;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;73;254.0360651
5589223;1;1;1;80;73;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;254.0360651
5589225;1;1;1;80;73;1;;;;1;9;SE DEDICO A ACTIVIDADES PARTICULARES;2;;;8;;2;2;;2;;1;10;4;73;314.74469541
5589227;1;1;1;80;73;1;;;;1;5;;2;;;10;;2;2;;2;;1;10;4;73;200.85810014
5589228;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;1.3;73;208.41566865
5589230;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;269.12429897
5589234;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;314.74469541
5589235;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;254.0360651
5589235;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;254.0360651
5589236;1;1;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;208.41566865
5589236;1;2;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;73;208.41566865
5589237;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;269.12429897
5589238;1;3;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;73;334.01666456
5589241;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;292.50778288
5589241;1;2;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;292.50778288
5589242;1;1;1;80;73;1;;;;1;1;;2;;;8;;2;2;;2;;1;10;4;73;254.0360651
5589242;1;2;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;254.0360651
5589243;1;1;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;208.0067788
5589243;1;2;1;80;73;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;73;208.0067788
5589244;1;2;1;80;73;1;;;;1;3;;2;;;11;;2;2;;2;;1;10;3;73;164.91646464
5589244;1;4;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;164.91646464
5589244;1;5;1;80;73;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;164.91646464
5589245;1;3;1;80;73;1;2;;908600;2;;;;2;;;.;2;2;;2;;1;10;;73;208.54171611
5589245;1;4;1;80;73;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;73;208.54171611
5589245;1;5;1;80;73;1;1;24;450000;1;4;;2;;;8;;2;2;;2;;1;10;4;73;208.54171611
5589247;1;1;1;80;73;1;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;73;292.50778288
5589247;1;2;1;80;73;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;73;292.50778288
5589250;1;3;1;80;76;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1049.4757023
5589253;1;2;1;80;76;1;2;;908526;1;4;;2;;;4;;2;2;;2;;1;10;3;76;972.82186272
5589254;1;4;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1367.284344
5589257;1;1;1;80;76;1;;;;1;1;;2;;;4;;3;3;;2;;1;10;4;76;1046.3411112
5589258;1;2;1;80;76;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1233.0569694
5589259;1;2;1;80;76;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;76;1757.192379
5589259;1;3;1;80;76;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1757.192379
5589264;1;1;1;80;76;1;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;76;725.07829101
5589264;1;2;1;80;76;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;725.07829101
5589264;1;3;1;80;76;1;;;;1;2;;2;;;2;;1;2;;2;;1;10;2;76;725.07829101
5589265;1;3;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1067.958569
5589265;1;4;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1067.958569
5589266;1;1;1;80;76;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;1158.951028
5589267;1;2;1;80;76;1;2;;1500000;1;9;RENUNCIO PORQUE DEBIA ATENDER UN PROBLEMA FAMILIAR;2;;;12;ESTABA FUERA DEL PAIS;2;2;;2;;1;10;1.3;76;1297.219274
5589269;1;2;1;80;76;1;1;25;3000000;1;5;;1;;3;8;;3;3;;2;;1;10;4;76;972.82186272
5589276;1;4;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1565.017646
5589276;1;5;1;80;76;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1565.017646
5589277;1;1;1;80;76;1;;;;1;6;;2;;;12;VIAJE;2;2;;2;;1;10;4;76;1121.7318595
5589279;1;1;1;80;76;1;1;40;1200000;1;1;;1;;1;9;;2;2;;2;;1;10;1.3;76;958.82454625
5589284;1;2;1;80;76;1;;;;1;8;;2;;;8;;2;2;;2;;1;10;4;76;1070.1496561
5589286;1;1;1;80;76;1;;;;1;4;;2;;;10;;2;2;;2;;1;10;4;76;814.24538127
5589286;1;2;1;80;76;1;;;;1;4;;2;;;6;;2;2;;2;;1;10;4;76;814.24538127
5589287;1;2;1;80;76;1;;;;1;7;;2;;;12;POR EL COVID;1;2;;2;;1;10;2;76;921.23965936
5589289;1;1;1;80;76;1;;;;1;3;;2;;;9;;3;3;;2;;1;10;4;76;873.9882878
5589289;1;3;1;80;76;1;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.2;76;873.9882878
5589290;1;1;1;80;76;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;76;763.38306724
5589291;1;4;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1218.3743472
5589292;1;1;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1182.759573
5589300;1;3;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;970.63077553
5589300;1;4;1;80;76;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;970.63077553
5589300;1;5;1;80;76;1;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;76;970.63077553
5589301;1;3;1;80;76;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1049.4757023
5589303;1;1;1;80;76;1;1;48;1500000;1;5;;2;;;9;;3;3;;2;;1;10;1.4;76;1195.4720825
5589303;1;2;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1195.4720825
5589304;1;1;1;80;76;1;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;76;1048.0923723
5589304;1;5;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1048.0923723
5589304;1;7;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1048.0923723
5589305;1;4;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1478.6094539
5589308;2;3;2;80;76;1;2;;908526;1;6;;1;;1;9;;2;2;;2;;1;10;1.2;76;1789.9042815
5589310;1;3;1;80;76;1;;;;2;;;;2;;;.;;;;2;;1;10;;76;1052.244575
5589310;1;4;1;80;76;1;;;1000000;1;3;;1;;1;9;;2;2;;2;;1;10;1.4;76;1052.244575
5589313;1;1;1;80;76;1;2;;908526;1;4;;2;;;4;;1;2;;2;;1;10;1.4;76;635.69022622
5589314;1;4;1;80;76;1;;;;2;;;;2;;;.;2;2;;2;;1;10;;76;1470.2919867
