DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6,007,831;1;2;1;80;05;1;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;05;1072.8673486
6,007,833;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1122.243994
6,007,833;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1122.243994
6,007,834;1;1;1;80;05;1;;;;1;5;;2;;;9;;3;3;;2;;1;11;4;05;973.03945436
6,007,834;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;973.03945436
6,007,834;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;973.03945436
6,007,836;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1526.7719442
6,007,837;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;2005.913147
6,007,838;1;2;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1493.1682128
6,007,839;1;1;1;80;05;1;1;48;1,200,000;1;1;;2;;;8;;1;1;2;2;;1;11;4;05;1129.4006964
6,007,840;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;05;1071.6002924
6,007,840;1;2;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1071.6002924
6,007,841;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1130.6677527
6,007,845;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1130.6677527
6,007,849;1;2;1;80;05;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;05;1013.7998883
6,007,849;1;3;1;80;05;1;;;;1;8;;2;;;8;;2;2;;2;;1;11;4;05;1013.7998883
6,007,852;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1526.7719442
6,007,854;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1023.2182845
6,007,855;1;2;1;80;05;1;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;05;1071.6002924
6,007,859;1;1;1;80;05;1;1;48;908,526;1;1;;2;;;1;;2;2;;1;150,000;1;11;1.1;05;1021.2852528
6,007,859;1;2;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1021.2852528
6,007,861;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;05;1080.3527132
6,007,861;1;2;1;80;05;1;1;48;908,526;1;8;;1;;1;2;;2;2;;2;;1;11;1.4;05;1080.3527132
6,007,863;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;997.41232359
6,007,873;1;1;1;80;05;1;1;24;600,000;1;3;;2;;;9;;2;2;;2;;1;11;2;05;1601.3851967
6,007,873;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1601.3851967
6,007,875;1;2;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1073.6744521
6,007,875;1;3;1;80;05;1;;;;1;1;;2;;;9;;2;2;;2;;1;11;4;05;1073.6744521
6,007,875;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1073.6744521
6,007,877;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1526.7719442
6,007,879;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;05;1187.847954
6,007,883;1;1;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1418.1916291
6,007,883;1;2;1;80;05;1;;;;1;8;;2;;;8;;2;2;;2;;1;11;4;05;1418.1916291
6,007,883;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1418.1916291
6,007,887;1;1;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1057.4366667
6,007,895;1;1;1;80;05;1;;;;1;1;;2;;;8;;2;2;;2;;1;11;3;05;1071.6002924
6,007,895;1;2;1;80;05;1;;;;1;8;;2;;;9;;2;2;;2;;1;11;2;05;1071.6002924
6,007,896;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1006.6431858
6,007,896;1;2;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1006.6431858
6,007,896;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1006.6431858
6,007,898;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1121.8404423
6,007,898;1;2;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.2;05;1121.8404423
6,007,899;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1484.3409023
6,007,901;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1073.2709003
6,007,905;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;2;05;921.45735851
6,007,905;1;2;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;05;921.45735851
6,007,911;1;1;1;80;05;1;;;;1;4;;2;;;4;;3;3;;2;;1;11;4;05;1013.1852375
6,007,911;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1013.1852375
6,007,912;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1138.3350993
6,007,914;1;1;1;80;05;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;05;1080.3527132
6,007,916;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1171.9388307
6,007,930;1;2;1;80;05;1;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;05;1593.0976474
6,007,932;1;1;1;80;05;1;;;;1;5;;2;;;11;;3;3;;2;;1;11;1.4;05;1130.6677527
6,007,933;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;05;1005.3761295
6,007,933;1;2;1;80;05;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;05;1005.3761295
6,007,934;1;2;1;80;05;1;2;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;3;05;1247.172286
6,007,938;1;4;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1023.9400276
6,007,939;1;2;1;80;05;1;2;;908,526;1;4;;2;;;4;;2;2;;2;;1;11;3;05;1542.0608647
6,007,941;1;2;1;80;05;1;1;24;908,526;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1475.5080398
6,007,943;1;1;1;80;05;1;;;;1;9;POR LA PANDEMIA DEL COVID 19;2;;;8;;3;3;;2;;1;11;2;05;1129.5022367
6,007,946;1;2;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;05;1079.8074
6,007,947;1;2;1;80;05;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;05;1029.5728022
6,007,947;1;3;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1029.5728022
6,007,948;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1021.2852528
6,007,950;1;2;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1088.6402625
6,007,952;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1073.2709003
6,007,955;1;1;1;80;05;1;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;05;1053.9456714
6,007,955;1;2;1;80;05;1;;;;1;1;;2;;;9;;2;2;;2;;1;11;4;05;1053.9456714
6,007,957;1;1;1;80;05;1;;;;1;4;;1;;4;8;;2;2;;2;;1;11;4;05;1121.8404423
6,007,959;1;1;1;80;05;1;;;;1;5;;1;;1;4;;3;3;;2;;1;11;4;05;1130.6677527
6,007,961;1;1;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1028.7706173
6,007,961;1;3;1;80;05;1;1;48;908,526;1;1;;2;;;11;;2;2;;1;908,526;1;11;1.1;05;1028.7706173
6,007,963;1;1;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1113.0131318
6,007,965;1;1;1;80;05;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;2;05;1005.3761295
6,007,965;1;2;1;80;05;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;05;1005.3761295
6,007,965;1;5;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1005.3761295
6,007,966;1;1;1;80;05;1;;;;1;5;;2;;;11;;3;3;;2;;1;11;4;05;1071.6002924
6,007,969;1;3;1;80;05;1;;;;2;;;;2;;;.;;;;2;;1;11;;05;1029.4979125
6,007,969;1;4;1;80;05;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;05;1029.4979125
6,007,971;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2690.9442506
6,007,973;1;1;1;80;11;1;;;;1;3;;2;;;9;;1;2;;2;;1;11;4;11;5301.0650749
6,007,974;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2975.5312665
6,007,975;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;11;2725.5195603
6,007,976;1;3;1;80;11;1;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.1;11;3432.4590959
6,007,976;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3432.4590959
6,007,979;1;1;1;80;11;1;;;;1;5;;2;;;4;;3;3;;2;;1;11;4;11;3069.5373252
6,007,980;1;2;1;80;11;1;;;;1;7;;2;;;9;;2;2;;2;;1;11;2;11;4700.6755658
6,007,981;1;2;1;80;11;1;;;;1;1;;2;;;1;;2;2;;2;;1;11;3;11;2827.3794393
6,007,981;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2827.3794393
6,007,981;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2827.3794393
6,007,984;1;1;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;2;11;2351.8247326
6,007,984;1;2;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;11;2351.8247326
6,007,984;1;4;1;80;11;1;2;;98;2;;;;2;;;.;2;2;;2;;1;11;;11;2351.8247326
6,007,985;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;1.3;11;3590.1177286
6,007,986;1;1;1;80;11;1;;;;1;1;;2;;;9;;2;2;;2;;1;11;1.4;11;2586.5261166
6,007,987;1;1;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2809.3807033
6,007,987;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.2;11;2809.3807033
6,007,989;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3878.3367397
6,007,989;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3878.3367397
6,007,989;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3878.3367397
6,007,990;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;11;3250.9982106
6,007,990;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3250.9982106
6,007,992;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3623.4267867
6,007,992;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3623.4267867
6,007,996;1;2;1;80;11;1;;;;1;7;;2;;;9;;2;2;;2;;1;11;2;11;2827.3794393
6,007,996;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2827.3794393
6,007,996;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;2827.3794393
6,007,998;1;1;1;80;11;1;;;;1;3;;2;;;9;;3;3;;2;;1;11;2;11;4059.797625
6,007,998;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4059.797625
6,007,998;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4059.797625
6,007,998;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4059.797625
6,007,998;1;5;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;4059.797625
6,007,999;1;3;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.4;11;3650.6993177
6,008,002;1;1;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;11;3065.8282301
6,008,002;1;3;1;80;11;1;1;48;908,528;1;9;POR LA PANDEMIA;2;;;9;;2;2;;2;;1;11;2;11;3065.8282301
6,008,003;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3352.8580895
6,008,003;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3352.8580895
6,008,006;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3217.5737409
6,008,008;1;2;1;80;11;1;;;;1;8;;1;;1;11;;2;2;;2;;1;11;2;11;4806.2445399
6,008,010;1;2;1;80;11;1;;;;1;3;;2;;;12;PANDEMIA;2;2;;2;;1;11;4;11;3069.5373252
6,008,011;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2975.5312665
6,008,014;1;2;1;80;11;1;;;;1;9;POR EDAD;2;;;8;;2;2;;2;;1;11;3;11;3805.2111829
6,008,014;1;3;1;80;11;1;;;;1;2;;2;;;2;;2;2;;2;;1;11;1.2;11;3805.2111829
6,008,015;1;1;1;80;11;1;;;;1;5;;2;;;8;;3;3;;2;;1;11;4;11;3454.83338
6,008,017;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3036.1128556
6,008,018;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3907.0710619
6,008,019;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2801.4114716
6,008,024;1;3;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;11;4059.797625
6,008,024;1;5;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4059.797625
6,008,025;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2525.9445275
6,008,025;1;3;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2525.9445275
6,008,030;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;3319.5490314
6,008,031;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;3579.7056533
6,008,032;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;11;3069.5373252
6,008,033;1;1;1;80;11;1;2;;908,526;1;3;;2;;;8;;2;2;;2;;1;11;4;11;3696.8758544
6,008,033;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3696.8758544
6,008,034;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4728.5626667
6,008,035;1;2;1;80;11;1;2;;908,528;2;;;;2;;;.;2;2;;2;;1;11;;11;4203.0840164
6,008,036;1;2;1;80;11;1;2;;908,600;1;7;;2;;;9;;1;1;2;2;;1;11;4;11;4356.6578009
6,008,040;1;3;1;80;11;1;;;908,526;1;6;;1;;1;4;;2;2;;2;;1;11;1.2;11;3171.3972042
6,008,041;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;11;4315.379511
6,008,045;1;2;1;80;11;1;1;25;700,000;2;;;;2;;;.;2;2;;2;;1;11;;11;2975.5312665
6,008,046;1;1;1;80;11;1;;;;2;;;;1;2;8;;2;2;;2;;1;11;;11;3968.3826324
6,008,046;1;2;1;80;11;1;;;;1;9;POR LA PANDEMIA;2;;;8;;2;2;;2;;1;11;2;11;3968.3826324
6,008,050;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3352.8580895
6,008,050;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3352.8580895
6,008,058;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3352.8580895
6,008,061;1;3;1;80;11;1;;;;1;1;;2;;;2;;2;2;;2;;1;11;1.4;11;4863.8470153
6,008,062;1;1;1;80;11;1;;;;1;1;;2;;;8;;2;2;;2;;1;11;2;11;3319.5490314
6,008,066;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2869.9622924
6,008,067;1;1;1;80;11;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;2;11;3051.4231777
6,008,067;1;2;1;80;11;1;2;;1,200,000;2;;;;1;1;2;;2;2;;2;;1;11;;11;3051.4231777
6,008,067;1;3;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3051.4231777
6,008,068;1;1;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;11;4218.3943386
6,008,068;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4218.3943386
6,008,069;1;1;1;80;11;1;;;;1;5;;2;;;9;;2;2;;2;;1;11;4;11;3319.5490314
6,008,070;1;1;1;80;11;1;;;;1;5;;2;;;9;;3;3;;2;;1;11;3;11;4950.1838128
6,008,070;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4950.1838128
6,008,071;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;3454.83338
6,008,072;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;4027.7750698
6,008,073;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2037.4840305
6,008,073;1;5;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2037.4840305
6,008,075;1;1;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;11;5714.0729422
6,008,076;1;5;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;5357.4783986
6,008,078;1;1;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;11;3232.8840631
6,008,078;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3232.8840631
6,008,078;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3232.8840631
6,008,080;1;1;1;80;11;1;;;;2;;;;2;;;.;3;3;;2;;1;11;;11;3340.1060224
6,008,080;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;1.4;11;3340.1060224
6,008,084;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3112.0047668
6,008,084;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3112.0047668
6,008,085;1;2;1;80;11;1;;;908,526;1;3;;2;;;9;;2;2;;2;;1;11;3;11;5973.2157007
6,008,086;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2801.4114716
6,008,086;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;11;2801.4114716
6,008,087;1;1;1;80;11;1;;;;1;6;;2;;;11;;2;2;;2;;1;11;4;11;3000.9865044
6,008,087;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3000.9865044
6,008,088;1;1;1;80;11;1;;;;2;;;;2;;;.;3;3;;2;;1;11;;11;3069.5373252
6,008,088;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3069.5373252
6,008,089;1;1;1;80;11;1;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;11;3579.7056533
6,008,090;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;3069.5373252
6,008,090;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3069.5373252
6,008,091;1;1;1;80;11;1;;;;1;7;;2;;;8;;2;2;;2;;1;11;3;11;3110.8156151
6,008,092;1;1;1;80;11;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;11;3865.792772
6,008,093;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2411.21717
6,008,093;1;2;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2411.21717
6,008,093;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;2411.21717
6,008,093;1;5;1;80;11;1;2;;1,500,000;1;6;;1;;1;2;;2;2;;2;;1;11;2;11;2411.21717
6,008,096;1;3;1;80;11;1;2;;98;1;2;;2;;;2;;2;2;;2;;1;11;3;11;3311.5797997
6,008,098;1;2;1;80;11;1;1;48;908,526;1;3;;2;;;9;;2;2;;2;;1;11;1.2;11;5885.9361625
6,008,099;1;3;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;4863.8470153
6,008,101;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3442.9039822
6,008,101;1;4;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;11;3442.9039822
6,008,101;1;5;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3442.9039822
6,008,102;1;1;1;80;11;1;;;;2;;;;2;;;.;3;3;;2;;1;11;;11;3250.9982106
6,008,102;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3250.9982106
6,008,104;1;1;1;80;11;1;;;;1;4;;2;;;9;;1;2;;2;;1;11;3;11;4719.0761124
6,008,104;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4719.0761124
6,008,104;1;5;1;80;11;1;2;;908,526;1;1;;2;;;9;;2;2;;2;;1;11;3;11;4719.0761124
6,008,104;1;9;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;11;4719.0761124
6,008,105;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;11;3578.1883308
6,008,105;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3578.1883308
6,008,106;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2109.7822582
6,008,106;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2109.7822582
6,008,106;1;3;1;80;11;1;;;;1;9;ESPERANDO JUBILACION;2;;;11;;2;2;;2;;1;11;1.4;11;2109.7822582
6,008,108;1;1;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2480.6732606
6,008,108;1;2;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;2480.6732606
6,008,108;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;2480.6732606
6,008,110;1;2;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;11;3250.9982106
6,008,113;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3488.1424381
6,008,113;1;5;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3488.1424381
6,008,114;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3878.3367397
6,008,114;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3878.3367397
6,008,117;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3186.7075263
6,008,117;1;4;1;80;11;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;11;3186.7075263
6,008,119;1;2;1;80;11;1;;;;1;1;;2;;;9;;2;2;;2;;1;11;3;11;7101.3514152
6,008,119;1;3;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;7101.3514152
6,008,120;1;1;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;3;11;3069.5373252
6,008,120;1;2;1;80;11;1;;;;1;3;;2;;;8;;2;2;;2;;1;11;4;11;3069.5373252
6,008,121;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4584.2952229
6,008,121;1;3;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;4584.2952229
6,008,121;1;4;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;4584.2952229
6,008,122;1;1;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;11;3319.5490314
6,008,124;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3352.8580895
6,008,124;1;3;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3352.8580895
6,008,124;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3352.8580895
6,008,126;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;2;11;4682.38613
6,008,127;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;11;4700.6755658
6,008,128;1;1;1;80;11;1;;;;1;3;;2;;;4;;2;2;;2;;1;11;4;11;3036.1128556
6,008,128;1;2;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3036.1128556
6,008,130;1;1;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;1.3;11;6409.6433477
6,008,131;1;1;1;80;11;1;;;;1;5;;2;;;10;;2;2;;2;;1;11;4;11;8780.1645411
6,008,131;1;3;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;3;11;8780.1645411
6,008,134;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;7522.3330773
6,008,135;1;1;1;80;11;1;;;;1;4;;2;;;4;;2;2;;2;;1;11;4;11;6486.6578988
6,008,137;1;1;1;80;11;1;;;;1;8;;2;;;8;;2;2;;2;;1;11;2;11;6139.0746505
6,008,137;1;2;1;80;11;1;;;;1;7;;2;;;8;;2;2;;2;;1;11;4;11;6139.0746505
6,008,138;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;3;11;2809.3807033
6,008,138;1;2;1;80;11;1;;;;1;1;;2;;;8;;2;2;;2;;1;11;4;11;2809.3807033
6,008,140;1;2;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3051.4231777
6,008,141;1;1;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;11;3897.2407455
6,008,141;1;5;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3897.2407455
6,008,141;1;6;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3897.2407455
6,008,141;1;7;1;80;11;1;;;;2;;;;2;;;.;;;;2;;1;11;;11;3897.2407455
6,008,142;1;2;1;80;11;1;;;;1;3;;2;;;9;;2;2;;2;;1;11;4;11;3382.3223931
6,008,142;1;5;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;3382.3223931
6,008,150;1;5;1;80;11;1;;;;1;4;;2;;;8;;2;2;;2;;1;11;4;11;5357.4783986
6,008,153;1;4;1;80;11;1;;;;2;;;;2;;;.;2;2;;2;;1;11;;11;4551.8656427
6,008,154;1;1;1;80;11;1;;;;1;5;;2;;;10;;3;3;;2;;1;11;4;11;3579.7056533
6,008,156;1;2;1;80;11;1;2;;908,526;2;;;;2;;;.;2;2;;2;;1;11;;11;4910.023552
