directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
159658;2;2;6;2;52;59;86;8610;1;9;1;07;54;54;199,244595445578
159659;1;1;5;2;16;98;97;9700;3;2;1;07;76;76;1288,06669368865
159661;1;1;20;2;20;98;38;3830;4;4;1;07;11;11;2462,03782857125
159661;1;2;20;2;20;53;56;5619;4;3;1;07;11;11;2462,03782857125
159665;1;3;8;2;20;53;56;5619;1;3;1;07;18;18;76,2409681313893
159676;1;1;16;2;20;41;47;4721;4;1;1;07;44;44;49,8633080947193
159683;1;5;40;2;40;33;51;5121;1;9;1;07;27;27;21,5518721085307
159684;1;1;12;2;24;53;56;5619;1;2;1;07;18;18;157,315304570648
159688;1;1;4;2;24;18;93;9319;1;3;1;07;23;23;109,564592369806
159689;1;2;6;2;18;45;47;4772;1;3;1;07;54;54;131,073688681056
159692;1;1;8;2;8;16;46;4643;4;7;1;07;08;08;504,368339790772
159693;1;2;2;2;2;11;15;1522;1;6;1;07;54;54;782,786208419129
159699;1;2;8;2;16;55;81;8121;4;1;1;07;11;11;2004,07805079342
159703;1;1;12;2;12;54;81;8121;4;1;1;07;41;41;233,963320747327
159708;1;2;8;2;8;06;86;8610;1;9;1;07;08;08;499,107088083111
159710;1;1;16;2;16;45;47;4773;1;9;1;07;13;13;584,262194320296
159716;1;4;20;2;20;39;86;8610;1;9;1;07;23;23;101,690530822332
159718;1;3;5;2;5;50;56;5611;1;5;1;07;08;08;1004,18144539704
159718;1;5;104;1; ; ; ; ; ; ;1;07;08;08;1004,18144539704
159723;1;1;3;2;2;95;41;4111;1;3;1;07;17;17;142,647028236276
159723;1;2;2;2;4;54;97;9700;3;1;1;07;17;17;142,647028236276
159726;1;3;16;1; ; ; ; ; ; ;1;07;68;68;519,844102007781
159728;1;2;20;2;20;41;47;4752;4;1;1;07;08;08;348,200623666803
159728;1;3;6;1; ; ; ; ; ; ;1;07;08;08;348,200623666803
159736;1;3;28;2;32;41;47;4772;4;4;1;07;44;44;62,8673540524746
159738;1;4;30;1; ; ; ; ; ; ;1;07;70;70;114,174780619971
159738;1;5;25;1; ; ; ; ; ; ;1;07;70;70;114,174780619971
159740;1;2;8;2;80;59;86;8622;1;2;1;07;54;54;349,723441564751
159742;1;3;2;2;2;95;41;4111;4;1;1;07;13;13;388,731804025904
159742;1;4;24;2;24;58;84;8422;2;9;1;07;13;13;388,731804025904
159744;1;2;19;2;21;79;14;1410;1;7;1;07;68;68;666,629912632033
159745;1;1;12;2;12;53;56;5619;4;2;1;07;44;44;21,2831764273685
159747;1;4;4;2;4;90;22;2229;1;6;1;07;11;11;953,619283872193
159748;1;6;22;2;22;49;64;6499;4;1;1;07;54;54;274,960769825314
159749;1;2;32;2;32;45;47;4772;1;9;1;07;13;13;241,854145892786
159757;1;5;4;2;4;32;69;6920;1;3;1;07;23;23;174,724127292079
159759;1;2;6;2;16;55;94;9491;1;2;1;07;19;19;283,542947813146
159759;1;3;4;2;16;45;47;4761;1;2;1;07;19;19;283,542947813146
159759;1;4;3;2;20;45;47;4772;1;4;1;07;19;19;283,542947813146
159760;1;1;4;2;4;58;68;6820;1;2;1;07;11;11;4473,38208452362
159760;1;2;9;2;19;55;81;8121;4;1;1;07;11;11;4473,38208452362
159768;1;1;12;2;12;87;25;2511;1;3;1;07;23;23;354,964859097368
159771;1;1;180;2;180;97;25;2520;1;8;1;07;11;11;2147,82989376014
159771;1;2;90;2;90;94;32;3290;1;6;1;07;11;11;2147,82989376014
159777;2;1;9;2;18;45;47;4771;1;5;1;07;23;23;142,564125546625
159781;1;1;24;2;24;41;47;4741;4;2;1;07;70;70;145,830789915843
159782;1;3;52;2;52;39;86;8621;1;7;1;07;41;41;105,34156183116
159784;1;1;40;2;40;98;49;4923;4;1;1;07;11;11;4951,22424145925
159786;1;1;4;2;6;95;31;3110;4;4;1;07;54;54;324,633223456143
159786;1;5;3;2;3;53;56;5611;7;2;1;07;54;54;324,633223456143
159787;1;2;6;2;6;45;47;4792;4;1;1;07;11;11;6160,38655205158
159790;1;1;12;1; ; ; ; ; ; ;1;07;13;13;542,069052240104
159798;1;1;16;2;16;03;28;2829;4;1;1;07;76;76;1104,0643219862
159800;1;1;250;2;20;45;47;4792;4;1;1;07;08;08;713,587356519674
159811;1;2;20;2;20;45;47;4789;4;1;1;07;19;19;141,628536925639
159813;1;3;9;2;11;09;85;8544;2;9;1;07;05;05;645,701257423615
159818;1;2;8;2;8;45;92;9200;1;9;1;07;11;11;4823,13334167616
159827;1;2;8;2;52;45;47;4771;1;2;1;07;15;15;101,234015730182
159832;1;3;8;2;16;45;46;4631;1;9;1;07;11;11;1898,86598923644
159832;1;4;16;2;16;39;82;8299;1;8;1;07;11;11;1898,86598923644
159844;1;4;20;2;20;95;31;3110;1;2;1;07;11;11;1574,53361132146
159849;1;2;15;2;20;45;47;4711;1;9;1;07;13;13;359,341246374757
159850;1;2;8;2;156;45;47;4761;1;2;1;07;11;11;5389,27145743198
159852;1;2;12;2;24;45;47;4772;1;2;1;07;66;66;413,822119053287
159856;1;2;24;2;30;98;97;9700;3;1;1;07;50;50;297,837671004039
159857;1;2;8;2;18;95;41;4111;1;6;1;07;13;13;250,079664937823
159863;1;1;16;2;16;54;97;9700;3;1;1;07;27;27;39,5540241050681
159865;1;1;14;2;14;57;96;9602;1;4;1;07;41;41;352,790955193003
159869;1;2;16;2;18;32;55;5511;1;8;1;07;13;13;312,721443689194
159870;1;3;6;2;7;39;53;5320;1;9;1;07;70;70;129,498816362637
159872;1;4;2;2;20;45;47;4789;4;2;1;07;54;54;254,452992346571
159874;1;2;8;2;200;30;86;8621;1;8;1;07;66;66;385,243097370606
159876;1;1;2;2;12;97;38;3830;1;9;1;07;08;08;967,082903606023
159881;1;2;16;2;16;98;49;4921;4;1;1;07;44;44;169,889928766628
159884;1;1;12;2;18;41;47;4721;4;1;1;07;13;13;312,721443689194
159887;1;2;12;2;48;39;84;8412;4;9;1;07;41;41;95,0968844782196
159891;1;1;12;2;12;33;64;6412;1;9;1;07;50;50;214,124216724108
159891;1;2;16;2;16;98;49;4921;4;1;1;07;50;50;214,124216724108
159894;1;2;4;2;22;45;47;4781;4;1;1;07;54;54;262,482549115354
159897;1;1;8;2;20;31;84;8412;2;9;1;07;41;41;98,4944594193005
159900;1;2;6;2;6;30;84;8412;4;9;1;07;68;68;492,99546909144
159907;1;1;4;2;24;84;45;4520;4;2;1;07;19;19;166,41497372694
159914;1;2;12;2;20;55;85;8530;1;8;1;07;11;11;1354,58598501599
159917;1;3;20;2;20;97;86;8610;1;9;1;07;50;50;120,93156794657
159918;1;1;12;2;16;45;47;4771;1;4;1;07;66;66;313,790873796865
159925;1;1;12;2;18;45;47;4771;1;4;1;07;13;13;325,664481137637
159928;1;3;24;1; ; ; ; ; ; ;1;07;19;19;101,288267144166
159929;1;2;24;2;24;97;10;1081;1;8;1;07;66;66;364,45335894758
159929;1;3;8;2;16;77;10;1081;1;8;1;07;66;66;364,45335894758
159929;1;4;12;2;12;62;01;0123;8;4;1;07;66;66;364,45335894758
159932;1;1;2;2;25;13;85;8551;4;9;1;07;70;70;44,8543781007028
159933;1;2;20;2;20;50;56;5619;1;3;1;07;08;08;916,522998330617
159933;1;3;20;2;20;53;56;5630;1;3;1;07;08;08;916,522998330617
159933;1;4;20;2;20;53;56;5619;1;3;1;07;08;08;916,522998330617
159934;1;3;16;2;18;03;71;7110;1;7;1;07;73;73;276,647587766704
159934;1;7;20;2;22;39;86;8621;1;9;1;07;73;73;276,647587766704
159935;1;1;72;2;208;19;86;8692;4;1;1;07;05;05;449,645256636437
159935;1;4;24;2;24;57;96;9602;1;2;1;07;05;05;449,645256636437
159935;1;5;6;2;56;97;47;4752;1;4;1;07;05;05;449,645256636437
159935;1;7;22;2;88;21;93;9329;1;9;1;07;05;05;449,645256636437
159936;1;1;24;1; ; ; ; ; ; ;1;07;19;19;105,928384447761
159936;1;2;8;2;52;59;86;8610;1;9;1;07;19;19;105,928384447761
159939;1;2;12;2;20;59;96;9601;1;2;1;07;47;47;20,1160119527781
159941;1;5;20;2;20;44;45;4541;1;9;1;07;50;50;145,267901052084
159946;1;1;42;2;43;55;68;6820;1;5;1;07;17;17;288,536187596962
159946;1;3;4;2;4;95;41;4111;1;4;1;07;17;17;288,536187596962
159955;1;1;16;2;16;45;47;4772;1;2;1;07;73;73;106,57856051009
159957;1;3;60;2;60;77;10;1012;1;9;1;07;13;13;268,901821317507
159958;1;3;16;2;20;11;86;8621;1;9;1;07;08;08;482,621788715019
159961;1;3;1;2;2;45;47;4731;1;8;1;07;13;13;316,632160669682
159966;1;4;20;2;20;97;47;4719;1;9;1;07;08;08;817,710484562883
159967;1;3;5;2;5;87;25;2511;1;5;1;07;68;68;279,149652208404
159967;1;4;10;2;10;97;46;4631;1;5;1;07;68;68;279,149652208404
159972;1;1;24;2;24;54;97;9700;3;1;1;07;19;19;132,399458150866
159976;1;3;8;2;15;53;56;5611;1;3;1;07;47;47;17,509085511374
159982;1;4;25;2;52;18;93;9319;4;1;1;07;15;15;90,1263099789623
159983;1;1;20;2;20;41;47;4771;4;2;1;07;19;19;259,823368388501
159991;1;2;12;2;12;59;32;3290;4;1;1;07;20;20;152,565572908097
159997;1;1;12;2;20;53;56;5611;1;3;1;07;50;50;218,620193039108
159997;1;5;4;2;20;77;56;5611;1;3;1;07;50;50;218,620193039108
160000;1;2;25;2;25;55;81;8121;4;1;1;07;50;50;198,204636341862
160000;1;3;13;2;13;45;47;4774;1;6;1;07;50;50;198,204636341862
160004;1;3;6;2;6;11;73;7310;1;9;1;07;11;11;3026,07029424771
160004;1;4;4;2;8;97;10;1040;1;9;1;07;11;11;3026,07029424771
160006;1;3;20;2;25;53;56;5611;1;3;1;07;17;17;82,6086562898406
160008;1;3;8;2;8;54;55;5511;1;6;1;07;13;13;336,424817249521
160013;1;3;3;2;40;41;47;4729;4;1;1;07;44;44;86,4112401933886
160016;1;2;6;2;18;45;10;1081;1;4;1;07;52;52;78,4691991990862
160020;1;1;5;2;4;55;49;4921;1;9;1;07;19;19;180,512244957147
160020;1;3;20;2;20;45;49;4921;1;9;1;07;19;19;180,512244957147
160022;1;2;12;2;24;59;86;8610;1;9;1;07;20;20;318,711084456869
160022;1;3;16;1; ; ; ; ; ; ;1;07;20;20;318,711084456869
160024;1;4;52;2;156;45;10;1081;1;4;1;07;76;76;1407,55435233054
160028;1;1;12;2;12;53;56;5611;1;4;1;07;76;76;1164,0105398639
160034;1;3;30;2;48;39;49;4921;1;9;1;07;17;17;72,8015694038205
160041;1;1;7;2;8;21;45;4542;1;2;1;07;44;44;93,2592232856399
160041;1;2;4;2;32;41;56;5619;4;1;1;07;44;44;93,2592232856399
160043;1;1;24;2;24;85;42;4290;1;4;1;07;50;50;322,675019797129
160049;1;2;14;2;18;53;56;5611;1;2;1;07;41;41;69,428323857828
160050;1;2;15;2;15;97;46;4665;1;4;1;07;05;05;1273,67914898203
160050;1;3;4;2;16;53;56;5619;1;4;1;07;05;05;1273,67914898203
160053;1;1;16;2;16;92;18;1811;1;2;1;07;17;17;140,598622535214
160053;1;3;28;1; ; ; ; ; ; ;1;07;17;17;140,598622535214
160055;1;2;6;2;16;13;85;8551;1;4;1;07;47;47;22,8341920197927
160055;1;3;24;2;48;59;79;7990;4;1;1;07;47;47;22,8341920197927
160058;1;1;16;2;19;45;47;4781;4;1;1;07;11;11;3637,27652534903
160058;1;2;19;2;19;18;85;8552;1;2;1;07;11;11;3637,27652534903
160058;1;3;19;2;19;41;47;4774;4;2;1;07;11;11;3637,27652534903
160060;1;1;10;2;14;41;47;4771;4;1;1;07;47;47;102,461399951614
160061;1;1;20;2;20;45;47;4772;1;9;1;07;52;52;343,56405777601
160065;1;1;25;2;25;54;55;5511;1;3;1;07;50;50;218,210054549793
160065;1;2;26;2;26;54;55;5511;1;3;1;07;50;50;218,210054549793
160067;1;5;20;2;21;44;52;5229;1;9;1;07;47;47;72,7012170318383
160068;1;2;48;2;48;13;85;8530;2;9;1;07;19;19;60,9063215589661
160068;1;3;16;2;16;12;94;9412;4;9;1;07;19;19;60,9063215589661
160069;1;4;48;2;48;37;41;4111;1;9;1;07;17;17;233,08634668441
160074;1;1;12;2;3;54;97;9700;3;1;1;07;23;23;263,096002378934
160076;1;1;24;2;104;54;97;9700;3;1;1;07;27;27;140,081495787143
160078;1;3;8;2;12;95;41;4112;4;3;1;07;20;20;413,733757870972
160079;1;1;12;2;20;45;47;4752;1;3;1;07;52;52;190,334206313239
160079;1;2;12;2;20;45;47;4772;1;2;1;07;52;52;190,334206313239
160087;1;1;4;2;4;41;47;4711;1;1;1;07;17;17;276,690365729134
160088;1;2;3;2;19;45;47;4724;1;3;1;07;18;18;73,0539440290719
160089;1;3;10;2;18;54;97;9700;3;1;1;07;52;52;269,041792200446
160091;1;2;12;2;20;81;31;3110;1;2;1;07;52;52;127,6460742695
160091;1;3;6;2;8;93;43;4330;1;2;1;07;52;52;127,6460742695
160095;1;5;8;2;140;30;84;8424;1;4;1;07;68;68;422,372505347749
160097;1;1;24;2;24;84;45;4520;4;1;1;07;50;50;113,89970535783
160098;1;1;16;2;16;85;43;4321;4;1;1;07;15;15;142,579272133282
160101;1;1;5;2;5;54;81;8121;4;1;1;07;44;44;58,2262267945134
160107;1;1;12;2;20;33;70;7020;4;9;1;07;11;11;4482,8915782011
160123;1;1;20;2;20;70;14;1410;1;7;1;07;73;73;320,330306116895
160128;1;2;24;2;24;02;41;4111;1;9;1;07;17;17;253,689281614512
160128;1;3;8;2;8;08;79;7911;1;4;1;07;17;17;253,689281614512
160129;1;2;8;2;12;95;41;4111;4;3;1;07;20;20;308,354359071787
160129;1;3;8;2;12;95;41;4111;4;3;1;07;20;20;308,354359071787
160132;1;1;2;2;4;55;68;6820;1;9;1;07;05;05;1049,8877613247
160137;1;4;28;2;104;38;82;8220;1;9;1;07;05;05;606,852784081414
160138;1;1;12;2;18;02;86;8610;1;8;1;07;47;47;21,8807980410561
160145;1;2;25;2;24;55;81;8121;4;1;1;07;50;50;334,454843754845
160150;1;1;3;2;36;58;68;6820;1;7;1;07;19;19;110,523482211013
160152;1;2;12;2;16;53;56;5630;6;2;1;07;50;50;207,917099906598
160152;1;3;2;2;20;33;46;4645;1;8;1;07;50;50;207,917099906598
160152;1;4;16;2;16;53;56;5630;6;2;1;07;50;50;207,917099906598
160160;1;1;48;2;48;54;97;9700;3;1;1;07;11;11;2508,65405730502
160160;1;3;2;2;2;95;41;4111;1;2;1;07;11;11;2508,65405730502
160162;2;1;8;2;10;13;85;8544;1;9;1;07;76;76;1025,80686407324
160165;1;2;16;2;20;53;56;5611;1;4;1;07;11;11;6659,3945878894
160167;1;3;8;2;25;45;47;4772;1;4;1;07;52;52;75,3255619750556
160178;1;1;16;2;16;41;32;3240;4;1;1;07;20;20;134,478530038011
160180;1;2;2;2;2;90;22;2229;1;5;1;07;11;11;6020,19735398721
160189;1;1;12;2;16;95;41;4111;1;2;1;07;76;76;1288,06669368865
160193;1;4;16;2;20;79;14;1410;1;2;1;07;50;50;173,992228159135
160197;1;2;17;2;20;95;41;4112;4;3;1;07;27;27;40,2750610028168
160198;1;1;4;2;16;21;79;7911;5;3;1;07;05;05;1384,53269844368
160212;1;1;16;2;20;97;49;4921;4;9;1;07;70;70;323,556916190326
160222;1;1;20;2;30;85;43;4321;1;2;1;07;05;05;854,068864038328
160223;1;2;20;2;20;50;55;5511;1;8;1;07;73;73;374,157931796652
160224;1;2;20;1; ; ; ; ; ; ;1;07;20;20;328,82793182256
160230;1;3;12;2;16;85;61;6110;1;9;1;07;05;05;835,723697497213
160230;1;4;16;2;16;45;47;4771;1;3;1;07;05;05;835,723697497213
160237;1;6;8;2;8;54;97;9700;3;1;1;07;44;44;371,732206153741
160254;1;5;24;1; ; ; ; ; ; ;1;07;70;70;188,457962885167
160255;1;5;24;2;26;39;41;4111;1;8;1;07;13;13;303,5898125665
160259;1;1;20;2;20;53;56;5611;1;2;1;07;41;41;82,4673239389413
160261;1;2;8;2;16;54;97;9700;3;1;1;07;52;52;68,047729900171
160267;1;1;12;2;20;95;41;4111;4;1;1;07;11;11;5570,32742215009
160271;1;4;10;2;14;77;10;1081;1;4;1;07;52;52;225,482952599629
160274;1;2;3;2;48;58;80;8010;1;6;1;07;18;18;98,440587344117
160279;1;6;10;2;18;85;43;4321;4;1;1;07;50;50;175,309907058558
160279;1;8;18;2;18;83;25;2511;1;3;1;07;50;50;175,309907058558
160279;1;9;20;1; ; ; ; ; ; ;1;07;50;50;175,309907058558
160279;1;10;13;2;18;45;47;4781;4;1;1;07;50;50;175,309907058558
160282;1;2;12;2;16;55;97;9700;3;1;1;07;76;76;879,002758921971
160282;1;5;3;2;16;45;47;4781;4;1;1;07;76;76;879,002758921971
160284;1;9;20;2;24;39;86;8610;1;9;1;07;13;13;330,9537358475
160285;1;2;10;2;12;02;42;4290;1;9;1;07;20;20;194,390594347093
160291;1;3;20;2;20;12;69;6910;1;6;1;07;08;08;415,501749554255
160294;1;1;52;2;52;53;56;5619;1;4;1;07;44;44;28,7834147401344
160294;1;3;28;2;28;39;88;8890;4;9;1;07;44;44;28,7834147401344
160298;1;2;7;2;10;45;47;4771;1;4;1;07;52;52;87,6986492921653
160300;1;5;4;2;28;59;94;9499;1;9;1;07;44;44;37,8538797777716
160305;1;2;19;2;19;03;92;9200;1;7;1;07;17;17;293,053693614468
160309;1;7;16;2;18;95;41;4111;4;1;1;07;13;13;333,760943948385
160317;1;1;2;2;20;45;47;4724;4;2;1;07;70;70;72,4010079782739
160319;1;3;4;1; ; ; ; ; ; ;1;07;23;23;103,604694945637
160322;1;1;18;2;18;53;56;5630;4;1;1;07;41;41;147,993579664676
160325;1;1;4;2;16;55;81;8121;4;1;1;07;54;54;190,16400106063
160326;1;2;12;2;12;54;81;8121;4;1;1;07;18;18;17,9513935981243
160327;1;1;5;2;18;59;86;8699;4;1;1;07;13;13;290,407277279002
160332;1;1;28;2;28;02;42;4290;4;6;1;07;70;70;100,645357244524
160332;1;3;24;1; ; ; ; ; ; ;1;07;70;70;100,645357244524
160339;1;1;12;2;12;54;97;9700;3;1;1;07;05;05;962,569715516069
160342;1;2;5;2;5;06;84;8414;4;9;1;07;70;70;103,123201440489
160344;1;3;24;2;24;16;73;7310;1;2;1;07;41;41;137,556139638464
160345;1;2;4;2;16;54;97;9700;3;1;1;07;13;13;428,436649558163
160349;1;2;24;2;24;39;49;4921;1;9;1;07;41;41;58,6416794451313
160350;1;5;8;2;17;53;56;5611;1;3;1;07;47;47;105,613254471927
160351;1;2;6;2;28;53;56;5619;1;5;1;07;13;13;286,86447188265
160353;1;1;24;2;24;07;86;8692;5;2;1;07;41;41;175,211722557105
160353;1;2;8;2;8;98;49;4923;1;3;1;07;41;41;175,211722557105
160353;1;5;24;2;24;07;86;8692;1;2;1;07;41;41;175,211722557105
160354;1;2;18;2;18;59;86;8610;4;9;1;07;41;41;183,222307355562
160364;1;1;21;2;21;95;41;4111;1;3;1;07;73;73;436,009949507756
160369;1;1;20;2;20;83;25;2511;4;1;1;07;76;76;1697,71097891731
160369;1;4;20;2;20;18;93;9311;1;4;1;07;76;76;1697,71097891731
160382;1;1;12;2;31;21;82;8299;1;6;1;07;08;08;502,218588218638
160387;1;3;28;2;28;39;94;9499;1;9;1;07;44;44;37,8538797777716
160392;1;3;17;2;18;77;10;1081;1;4;1;07;73;73;385,150116955544
160394;1;3;8;2;8;32;86;8621;1;3;1;07;20;20;94,9548142795813
160400;1;4;48;1; ; ; ; ; ; ;1;07;54;54;538,272110815986
160405;1;2;24;2;24;95;41;4112;4;2;1;07;44;44;68,5611142462989
160409;1;1;40;2;104;39;88;8890;4;7;1;07;44;44;24,9491480353495
160411;1;3;2;2;20;33;64;6499;1;3;1;07;70;70;69,5407041317439
160416;1;2;4;2;4;98;49;4923;1;6;1;07;11;11;2651,77301829103
160418;1;4;6;1; ; ; ; ; ; ;1;07;05;05;523,333553618488
160419;1;3;6;2;6;06;86;8621;1;8;1;07;44;44;30,7227929426915
160421;1;1;12;2;12;98;49;4923;1;6;1;07;11;11;1857,99577091982
160421;1;3;24;2;24;19;85;8530;4;6;1;07;11;11;1857,99577091982
160425;1;1;17;2;17;45;47;4773;1;2;1;07;11;11;2409,66373905186
160432;1;1;40;2;52;53;56;5619;4;2;1;07;44;44;41,9812217280171
160438;1;5;4;2;24;53;56;5619;4;3;1;07;44;44;124,858696044773
160438;1;13;2;2;2;95;41;4112;4;2;1;07;44;44;124,858696044773
160440;1;2;4;2;20;93;47;4775;1;2;1;07;05;05;817,500035739573
160440;1;5;20;2;20;53;56;5611;1;4;1;07;05;05;817,500035739573
160442;1;2;17;2;17;98;49;4921;4;1;1;07;11;11;2019,97957529966
160451;1;2;12;2;12;58;80;8010;1;9;1;07;68;68;492,527130579623
160459;1;3;12;2;20;06;86;8622;1;2;1;07;73;73;213,458018313273
160465;1;4;8;2;8;85;42;4210;1;6;1;07;52;52;301,230117107215
160472;1;3;20;2;22;44;65;6511;1;9;1;07;08;08;308,264662601405
160473;1;2;20;2;20;17;90;9008;4;1;1;07;20;20;259,72404575171
160476;1;2;8;2;8;58;80;8010;1;9;1;07;41;41;321,651536557938
160483;1;2;6;2;16;05;74;7490;4;6;1;07;76;76;823,030726252366
160501;1;2;5;2;5;45;47;4711;1;9;1;07;73;73;124,715025158539
160506;1;6;20;2;20;39;68;6820;4;3;1;07;19;19;127,818120638788
160507;1;2;11;2;12;98;49;4921;4;1;1;07;05;05;588,952336875815
160511;1;2;24;1; ; ; ; ; ; ;1;07;19;19;108,101066817846
160513;1;3;26;2;26;13;85;8512;1;3;1;07;52;52;455,281859717465
160516;1;1;9;2;16;54;81;8121;4;1;1;07;47;47;34,5437055694779
160516;1;2;8;1; ; ; ; ; ; ;1;07;47;47;34,5437055694779
160519;1;2;20;1; ; ; ; ; ; ;1;07;19;19;61,0494811262879
160523;1;1;8;2;24;58;85;8530;1;4;1;07;20;20;176,732748789014
160528;1;5;16;2;16;95;41;4111;1;2;1;07;73;73;136,88888327701
160528;2;1;18;2;18;45;47;4721;1;2;1;07;73;73;136,88888327701
160534;1;3;998;2;48;41;47;4754;4;2;1;07;47;47;78,9754038574911
160537;1;2;10;2;48;45;47;4771;1;3;1;07;18;18;35,56602466361
160537;1;3;5;2;21;32;69;6910;1;2;1;07;18;18;35,56602466361
160539;1;1;20;2;21;95;42;4210;1;8;1;07;08;08;765,150425021375
160547;1;1;26;2;32;54;97;9700;3;1;1;07;66;66;271,93877190186
160547;1;2;13;2;13;53;10;1081;1;9;1;07;66;66;271,93877190186
160556;1;1;22;2;4;54;88;8890;4;1;1;07;05;05;723,17874646589
160556;1;2;8;2;8;95;41;4111;4;1;1;07;05;05;723,17874646589
160556;1;3;21;2;21;79;14;1410;1;4;1;07;05;05;723,17874646589
160556;1;7;8;2;8;79;15;1513;4;1;1;07;05;05;723,17874646589
160557;1;1;259;2;306;39;84;8412;4;9;1;07;44;44;65,894815838852
160559;1;3;32;2;20;97;21;2100;1;9;1;07;08;08;954,386676781129
160584;1;3;18;2;18;32;85;8544;4;9;1;07;41;41;114,015750531011
160585;1;3;16;2;14;54;81;8121;4;1;1;07;05;05;817,500035739573
160588;1;1;24;2;24;39;42;4210;1;9;1;07;17;17;91,7894175549219
160595;1;1;20;2;20;55;85;8530;1;9;1;07;11;11;3318,87417885357
160599;1;1;36;2;36;34;84;8412;4;9;1;07;17;17;288,273215537629
160606;1;2;12;2;15;33;92;9200;1;7;1;07;08;08;445,090367407752
160608;1;1;10;2;17;98;49;4921;4;1;1;07;52;52;315,480450325572
160608;1;4;6;2;18;59;86;8621;1;7;1;07;52;52;315,480450325572
160613;1;2;18;2;1;38;69;6910;4;1;1;07;41;41;191,118311861896
160613;1;3;18;2;18;33;47;4711;1;9;1;07;41;41;191,118311861896
160619;1;2;20;2;24;53;56;5611;1;4;1;07;17;17;82,6086562898406
160624;1;3;20;2;20;95;41;4111;4;1;1;07;11;11;3663,64334979601
160625;1;1;12;2;12;53;56;5611;4;1;1;07;63;63;211,570298904402
160627;1;3;5;2;12;54;97;9700;3;1;1;07;70;70;80,8962939078306
160628;1;2;1;2;3;59;47;4773;1;9;1;07;76;76;1634,3746986845
160633;1;4;1;2;40;99;45;4520;4;2;1;07;18;18;79,6859790073511
160635;1;2;9;2;48;44;64;6412;1;6;1;07;17;17;49,2385755345779
160635;1;5;10;2;15;38;82;8220;1;9;1;07;17;17;49,2385755345779
160636;1;3;18;2;18;03;43;4321;1;9;1;07;41;41;167,978465916033
160639;1;1;200;2;200;39;84;8412;1;8;1;07;41;41;121,999753940305
160639;1;2;24;1; ; ; ; ; ; ;1;07;41;41;121,999753940305
160642;1;1;16;2;0;55;81;8121;1;7;1;07;66;66;441,33441870586
160643;1;1;28;2;28;95;41;4111;4;1;1;07;54;54;149,320653737566
160645;1;1;3;2;19;39;68;6820;4;1;1;07;76;76;2350,49566479905
160648;1;1;5;2;5;77;56;5619;4;1;1;07;54;54;194,163833271084
160653;1;1;12;2;16;13;85;8530;1;8;1;07;47;47;159,124378496862
160667;1;1;16;2;1;45;31;3110;5;2;1;07;11;11;4231,81661993276
160675;1;3;8;2;16;85;43;4321;1;9;1;07;11;11;1717,89674974228
160675;1;4;8;2;8;87;25;2511;1;9;1;07;11;11;1717,89674974228
160686;1;1;6;2;20;39;86;8610;1;9;1;07;17;17;192,574052530337
160687;1;5;6;2;12;54;97;9700;3;1;1;07;20;20;140,071140847459
160687;1;7;2;2;4;03;94;9411;1;9;1;07;20;20;140,071140847459
160688;1;5;24;2;32;45;47;4771;1;6;1;07;11;11;1264,77897676795
160690;1;1;3;2;24;38;61;6190;1;9;1;07;17;17;252,943074087188
160699;1;3;4;2;4;33;00;0000;1;9;1;07;13;13;401,942742472872
160700;1;2;12;2;12;53;56;5611;1;2;1;07;73;73;330,425259946564
160707;1;4;26;2;20;59;86;8621;4;9;1;07;52;52;116,029543879935
160713;1;1;8;2;8;45;47;4773;1;9;1;07;13;13;368,369218120633
160715;1;1;5;2;5;95;41;4111;1;2;1;07;73;73;414,921081073519
160717;1;4;4;2;8;45;56;5619;1;2;1;07;11;11;2633,40133305244
160719;1;1;8;2;8;53;56;5630;1;3;1;07;66;66;657,315994637237
160732;1;1;12;2;12;39;86;8621;4;6;1;07;44;44;180,461747313623
160736;1;1;28;2;38;45;47;4772;1;3;1;07;27;27;38,6186248863672
160742;1;2;24;2;24;54;97;9700;3;1;1;07;50;50;252,441181822106
160745;1;2;16;2;16;80;15;1521;1;4;1;07;05;05;763,467773925487
160751;1;1;50;2;51;03;82;8230;1;4;1;07;27;27;38,6186248863672
160753;1;1;19;2;19;54;97;9700;3;1;1;07;52;52;123,013398147005
160755;1;1;20;2;20;77;56;5611;1;4;1;07;11;11;3463,89162488705
160763;1;1;12;2;12;13;85;8511;4;8;1;07;11;11;2294,27136503432
160767;1;2;10;2;20;41;47;4771;4;1;1;07;70;70;86,1155425658586
160771;1;3;16;2;33;08;85;8544;4;9;1;07;52;52;75,3255619750556
160773;1;2;4;2;60;33;56;5611;1;9;1;07;05;05;987,137651197424
160777;1;3;20;2;20;77;10;1040;1;4;1;07;11;11;2433,92271015357
160782;1;4;72;2;72;12;84;8412;2;9;1;07;44;44;82,6315766264031
160789;1;1;28;2;28;37;53;5320;4;1;1;07;11;11;2640,19018246902
160789;1;2;48;2;48;45;45;4511;1;8;1;07;11;11;2640,19018246902
160790;1;2;12;2;12;39;86;8621;1;6;1;07;44;44;66,5310614275986
160797;1;2;40;2;24;54;81;8121;4;1;1;07;27;27;40,2750610028168
